,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1276,23hrzc,Nordland Politidistrikt,210,4,Hadsel,23hrzc-0,"Trafikkulykke på E10. Utforkjøring - 1 personbil med 4 personer. Bilen ligger på taket, men alle er ute av bilen. Fremstår ikke som alvorlig personskade. Nødetatene på tur til stedet.  Nødetatene fremme på stedet. Involverte personer tilsees av ambulanse. Trafikken dirigeres forbi.",2023-07-24T14:46:47.3245812+00:00,1
1282,23f5zh,Agder Politidistrikt,205,4,Evje og Hornnes,23f5zh-0,Kl. 1517. Melding om trafikkulykke på FV42 ved Lislevann. En bil skal ha kjørt ut. Alle som var i bilen er ute. Ukjent skadeomfang. Nød etater på vei. Oppdateres når vi er fremme og fått oversikt.  Meldt at det er 3 personer i bilen. Luftambulansen har landet på stedet. Redusert fremkommelighet på FV42 mens nød etatene jobber på stedet. To voksne og ett barn blir med luftambulansen til sykehus i Arendal. En voksen og barnet fremsto som uskadd. En voksen får videre oppfølging på sykehuset når de lander der. Ikke meldt om alvorlig personskade pr. nå. Bilen er berget. Vegen åpen igjen for fri ferdsel. Politiet oppretter sak.,2023-09-23T13:31:09.9363027+00:00,1
1290,23qtrx,Vest Politidistrikt,207,12,Ullensvang,23qtrx-0,"Denne meldingen har blitt trukket. Politiet og HRS iverksetter søk etter en savnet gutt på 7 år som er kommet bort fra familie på fjelltur. Frivillige og SAR Queen-helikopter deltar i søket. Beskrivelse: Rød caps , svart genser med hvite ermer, svart bukse. Tipstlf. 5555 6045. kl. 17.55: Den savnede gutten er funnet i god behold av søksmannskaper fra brannvesenet. Søket avsluttes. Politiet takker de frivillige mannskapene for hjelpen.",2023-08-06T15:33:41.0602234+00:00,8
1308,23wx07,Øst Politidistrikt,202,7,Indre Østfold,23wx07-0,Bil som har kjørt ut ved Sekkelsten krysset. Fra avkjøring E18. Bilen unnlot å stanse for kontroll like før og kjørte med vilje inn i en av våre biler. Vi har kontroll på 3 personer som fremstår alle som uskadde. Ingen forfølgelse da bilen kjørte ut. Ambulanse er fremme og tar en kontroll på de tre. Må påregnes trafikkdirigering i påvente av bergingsbil.,2023-07-07T17:33:53.1310973+00:00,1
1310,23wxs5,Sør-Øst Politidistrikt,204,11,Kragerø,23wxs5-0,Politibåten har stanset en båtfører i 20 årene som mistenkes for kjøring av fritidsbåt i beruset tilstand. Nødvendige prøver er tatt og sak er opprettet.,2023-08-17T17:59:22.7784972+00:00,7
1315,237vlv,Vest Politidistrikt,207,8,Kvinnherad,237vlv-0,"Leteaksjon. Nødetatene i området sammen med frivillige og leter etter en eldre mann som er savnet fra sitt hjem. Politiet kan kontaktes på telefon 02800 ved eventuelle observasjoner/opplysninger. Savnede funnet utendørs i nærheten av egen adresse. Hadde satt foten fast i terrenget. Fremstod uskadd, kjørt legevakt for sjekk. Lokalisert av redningshelikopter.",2023-08-18T23:15:48.5134476+00:00,12
1317,239m0c,Sør-Øst Politidistrikt,204,1,Sandefjord,239m0c-0,"10:50 Nødetatene på vei etter melding om sammenstøt mellom bil og syklist. Syklisten er våken og bevisst. Et kjørefelt er stengt inntil videre. Nødetatene på stedet. Skjedd i krysset ved Kvartsveien. Syklisten er en kvinne i 40-åra, hun har smerter og føler seg kvalm. Følges opp av helsevesenet. Politiet undersøker hendelsesforløpet og sak opprettes.",2023-08-02T08:54:55.9864952+00:00,4
1329,23x767,Øst Politidistrikt,202,1,Nes,23x767-0,"Trafikkulykke mellom kassebil og personbil på Bygdevegen. Ukjent skadeomfang, men fremstår ikke alvorlig. Veien er sperret. Nødetatene er på vei. Oppdateres. To personer involvert. En person kjørt til Kongsvinger sykehus med lettere skader. Fører nr. 2 kjøres legevakt. Patruljen er ferdig på stedet, vet ikke pr. nå foranledning til ulykken, sak opprettes.",2023-07-21T11:26:04.3082578+00:00,4
1336,23ltjl,Sør-Øst Politidistrikt,204,1,Tønsberg,23ltjl-0,"Politiet fikk flere meldinger om to haikere som stod ved E-18. Vi har nå kommet til stedet og fått to utenlandske statsborgere i sikkerhet i tjenestebilen. De blir kjørt til et trygt sted, og forklart litt om regelverket rundt dette med å haike på/ved E-18...",2023-06-17T14:57:08.180602+00:00,7
1338,23v3b6,Øst Politidistrikt,202,12,Ås,23v3b6-0,"Pendlerparkeringen ved Tusenfryd er delvis oversvømt. 6-7 biler står under vann. Politiet, kommunen og bilberger er på stedet for å begrense skade. Har du parkert på stedet, ber vi deg hente bilen. ",2023-08-07T11:58:15.4532201+00:00,1
1360,2393bx,Sør-Øst Politidistrikt,204,5,Drammen,2393bx-0,"Patruljene er foran kirken etter forutgående melding om at 5-10 personer sloss der. Ved vår ankomst hadde noen av dem forduftet, og ingen fremstod skadet. Vi prater med vitner og de gjenværende og ser vi vi finner ut av. ",2023-08-05T23:56:38.0336805+00:00,6
1372,2346w4,Trøndelag Politidistrikt,209,1,Stjørdal,2346w4-0,"Trafikkulykke, to biler og to personer involvert.  Vi er på stedet. Veien er stengt.  Omkjøring via Prestmoen. Vegen åpen. Viser seg å være tre personer involvert, alle tre kjørt inn for sjekk. En bil har kjørt inn i en annen bil bakfra. Dette i forbindelse med at en annen bil lenger fram skulle svinge av til høyre. Mannlig fører i tenårene som har kjørt inn i bilen foran. Rettelse: En person kjørt inn for sjekk. Mannlig fører i 30-åra som ble påkjørt som er kjørt inn for sjekk.
Mannlig fører i tenårene fikk førerkortet beslaglagt. Sak opprettet.",2023-09-14T13:40:04.3749209+00:00,4
1376,23gqhp,Vest Politidistrikt,207,7,Voss,23gqhp-0,"Kl. 23:10 - Melding om knivstukket person i Voss sentrum. Tilfeldig forbipasserande kom over ein mann med knivskade i magen. Politiet rykka ut med fleire patruljer og gjer no undersøkingar på staden. Ingen er pågrepen for ugjerninga.  Ingen gjerningsperson var på staden da den skadde ble påtruffet. Den skadde er i varetatt av helsepersonell, og køyrd til Voss Sjukehus. Kl. 01:52: Ein persom er arrestert, mistenkte for knivstikkinga på Voss. Gjerningspersonen blir køyrd til arresten ved Bergen sentrum politistasjon.",2023-07-28T22:03:45.2137795+00:00,6
1386,23mmhb,Sør-Øst Politidistrikt,204,6,Horten,23mmhb-0,23:50 Melding om en kvinne som ropte etter hjelp fra en leilighet. Politiet til stedet. Kvinnen hadde blitt utsatt for vold av en mann. Kvinnen ble tatt med til legevakta og en mann i 20 årene ble besluttet pågrepet og satt i arrest.  Politiet har gjort undersøkelser på stedet og oppretter sak. Kvinnen ble ikke alvorlig skadet.,2023-07-30T00:35:14.5997607+00:00,5
1392,2331x0,Møre og Romsdal Politidistrikt,208,0,Molde,2331x0-0,Kl 0400 - Ein mann i 50 åra og ein mann i 20 åra er begge satt i arrest etter at dei vart gripne på fersk gjerning under eit innbrot og tjuveri frå ei leilegheit i Molde. Det vert oppretta straffesak.,2023-08-08T03:08:21.7553307+00:00,7
1402,2304cb,Sør-Øst Politidistrikt,204,0,Tønsberg,2304cb-0,01:40 Melding om person som hadde tatt seg inn i en garasje og stjålet en mopedbil. Politiet har vært på stedet. Ikke funnet gjerningsmannen eller mopedbilen. Har snakket med fornærmede og oppretter sak. ,2023-07-30T02:00:27.6702861+00:00,3
1415,23w0gj,Sør-Øst Politidistrikt,204,1,Skien,23w0gj-0,"kl 00:37 - Politi og ambulanse er på stedet etter melding om trafikkulykke. En mann i 20 årene skal ha falt av en el-sykkel. Vedkommende undersøkes av ambulanse. Politiet undersøker hendelsesforløp.  Kjøretøyet er en elektrisk moped. Involverte er samme person som mistenkes for kjøring i alkoholpåvirket tilstand kl 23:12. Vedkommende mistenkes for på nytt ha kjørt   i alkoholpåvirket tilstand.  Han fremstilles for prøvetaking, moped beslaglagt og anmeldes for forholdene.",2023-06-28T22:50:00.2045144+00:00,4
1431,23b494,Sør-Øst Politidistrikt,204,7,Tønsberg,23b494-0,"Politiet søker etter en dame i 70 årene som er savnet fra Nes bo og behandlingssenter. Hun er dement og politiet ønsker tips om obseverasjoner. Beskrivelse: Hvit knebukse, blå og hvit blomstrete topp, sandaler, kort grått hår, normal kroppsbyggning, ca 170cm. Damen er funnet i god behold og kjørt tilbake på Nes.",2023-06-14T12:42:16.3262108+00:00,8
1432,23xs3n,Sør-Øst Politidistrikt,204,1,Larvik,23xs3n-0,"16:28 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra. Fremstår ikke alvorlig, men den ene bilen er ikke kjørbar. Bilene står ute av veibanen, men det er mye kø på stedet. Oppdateres. Brannvesenet er framme på stedet og meldte at alle involverte personer, 4 stk, er våkne og oppegående. Første bil sto stille fordi den skulle svinge av og inn Bakkaneveien, ble da truffet av bilen som kom bak. Det har vært 3 personer involvert (ikke 4). Ingen virker å være skadet. Alle tre involverte tas med til legevakt for sjekk. Fører av bakerste bil, mann i 40 årene,  har fått førerkortet beslaglagt. Sak opprettes.",2023-07-07T14:38:37.6078146+00:00,4
1435,231jb6,Vest Politidistrikt,207,11,Bergen,231jb6-0,Politiet fikk melding klokken 0737 om båt som gikk på land i lav hastighet utenfor Flesland. Ukjent antall personer ombord. Redningsskøyte sendt mot stedet. HRS koordinerer oppdraget. HRS melder at båten kjører til land for egen maskin til Hjellestad kai. Ikke meldt om skadde ombord.,2023-08-18T05:53:01.2558324+00:00,12
1444,23xz2x,Agder Politidistrikt,205,6,Kristiansand,23xz2x-0,"Politiet rykker ut til melding og verbal krangel mellom flere personer. Skal ha eskalert og vært en voldshendelse på stedet. Uavklart situasjon. Oppdateres. Politi og ambulanse på stedet. Fremstår som ran av person. Flere ungdom som skal ha utøvd vold mot en mann, og fravendt denne gjenstander. Politiet søker i området. Politiet har kommet i kontakt med 5 ungdom. Ut fra omstendigheter innbringes samtlige.",2023-10-02T18:46:06.2990861+00:00,5
1448,23xbjl,Sør-Øst Politidistrikt,204,7,Horten,23xbjl-0,"07:39 melding om kajakk som lå og duppet i vannet. Politiet har vært på stedet. Ingenting som tyder på at noen personer er savnet. Kajakken er en rød ""Prijon Yukon-Expedition. Kajakken er lagt på land. Eier av kajakken kan ta kontakt med politiet på tlf. 02800. ",2023-07-03T07:51:15.632442+00:00,12
1455,23559w,Trøndelag Politidistrikt,209,6,Trondheim,23559w-0,"Melding om person som vektere på utested har måtte lagt i jern pga utagering.   Mannen var fortsatt ikke samarbeidsvillig når politiet kom til stedet.  Mannen blir anmeldt for å ikke oppgi personalia, vold mot offentlig tjenesteperson ",2023-09-03T03:16:00.9344722+00:00,5
1470,23r9qh,Innlandet Politidistrikt,203,1,Ringsaker,23r9qh-0,Mannen i 20-åra som i natt ble flydd til Ullevål sykehus etter trafikkulykke er død. Pårørende er varslet og blir ivaretatt. Saken etterforskes av politiet.,2023-09-27T16:21:49.7411353+00:00,4
1474,231h4p,Trøndelag Politidistrikt,209,4,Namsos,231h4p-0,"Trafikkulykke to jenter i tenårene har blitt påkjørt av en lastebil. Fremstår som de er lettere skadet. Jentene er på vei til sykehus. Vi har ikke kommet i kontakt med fører av lastebil. Politiet er på vei mot stedet. Oppdateres.  De jentene er IKKE påkjørt av lastebil, men av en personbil. Lastebilen ha stått på stedet ifb noe veiarbeid.  Vi har ikke kommet i kontakt med fører av personbilen som skal ha kjørt på jentene. Vi har fortsatt ikke kommet i kontakt med fører av personbilen.  Vi ønsker at fører ringer oss på 02800, og samtidig ber vi om at vitner tar kontakt med oss.",2023-08-16T10:25:58.6584195+00:00,1
1480,23l9tw,Sør-Øst Politidistrikt,204,5,Drammen,23l9tw-0,"Politiet har flere patruljer i området, etter at en ukjent person forsøkte å true til seg penger med kniv fra et gatekjøkken. Personen fikk ikke med seg noe, og ingen er fysisk skadet. Politiet har en god beskrivelse av mannen. Oppdateres.  Patruljene har avsluttet det aktive søker etter mannen som forsøkte å rane et gatekjøkken. Vi ser imidlertid etter en mann vi har en god beskrivelse av, og saken er prioritert i etterforskingssporet.",2023-07-28T14:35:34.0174396+00:00,7
1487,23smn6,Troms Politidistrikt,211,6,Tromsø,23smn6-0,En ung mann meldte at han ble overfalt av to ukjente menn inne på et utested. Politiet var i kontakt med mannen og har startet etterforskning. Det var vitner til hendelsen. Den voldsutsatte har hevelse i ansiktet skade på ei tann og ble kjørt til legevakt.,2023-08-27T00:28:26.3349144+00:00,5
1496,235z86,Trøndelag Politidistrikt,209,6,Trondheim,235z86-0,Politiet på stedet i forbindelse med melding om ungdommer som slåss. slåssingen har opphørt da patruljen ankom stedet. Flere ungdommer har også forlatt.,2023-10-19T17:48:26.0567608+00:00,5
1502,23bp6b,Trøndelag Politidistrikt,209,4,Steinkjer,23bp6b-0,"FV763: Trafikkulykke, en mc har kjørt utfor veien. Fører er våken og bevisst. Politi og ambulanse er på vei. MC kjørt ut i sving, 50-sone på stedet. Mc ligger i åkeren, fører, mann i 50-åra, får tilsyn av ambulanse. Ingen hindring for øvrig trafikk. Fører av mc kjørt til sykehus i ambulanse. Politiet oppretter sak på forholdet. Ikke mistanke om rus.",2023-09-10T13:58:26.6537965+00:00,1
1503,23w41c,Sør-Øst Politidistrikt,204,6,Drammen,23w41c-0,"13:20 Melding om håndgemeng mellom to drosjesjåfører. Politiet er på stedet og i kontakt med en av partene. Bakgrunnen skal være krangel om en kunde. Parten som politiet er i kontakt med blør litt i ansiktet, men skal ikke være alvorlig skadet. Patruljen har tatt mot forklaring fra begge parter. Noe sprikende forklaringer. Sak opprettes.",2023-08-11T12:05:10.3650601+00:00,7
1516,23tp72,Agder Politidistrikt,205,12,Åmli,23tp72-0,"Vi sender politiressurser og FORF til området Liheia i Åmli. Melding fra et jaktlag som ikke får kontakt med en av jegerne, sist kontakt med vedkommende pr telefon for ett par timer siden. Saknede er kommet til rette i fin form. Hadde selv kommet seg til bilvei og fått skyss tilbake til jaktlaget. Vi avslutter.",2023-09-26T17:52:54.8885578+00:00,7
1526,23dcg4,Agder Politidistrikt,205,11,Arendal,23dcg4-0,Nødetater og Redningsskøyte er på vei etter melding om røykutvikling fra båt i området sør/ vest for Torungen. Personene i nødstedt båt skal ha kommet seg over i en annen båt. Politibåten er på stedet om kort tid.  Politibåten er fremme ved havaristen. De to personene som har vært ombord kjøres til land av politiet. Mulig disse har fått i seg noe røyk. Redningsskøyta på vei for å ta hånd om havaristen som nå ligger å driver. Skal være en Sunseeker på 47 fot. Redningsskøyta har tatt hånd om aktuell båt og tauer denne inn til egnet sted.,2023-07-24T16:16:08.4674467+00:00,2
1527,23m0p0,Vest Politidistrikt,207,1,Bergen,23m0p0-0,"E39 #Hordvikneset kl 0711: politiet er på vei til stedet etter melding om trafikkulykke, 2 biler involvert. Alle involverte er ute av bilene. Trafikken går sakte forbi stedet. Politiet er på stedet. Det er kun meldt om materielle skader så langt. Bilberger er på vei til stedet. Bilberger er på stedet. Vi er ferdig på stedet.",2023-10-11T05:16:57.1406608+00:00,4
1532,23sk5v,Sør-Øst Politidistrikt,204,7,Tønsberg,23sk5v-0,Bileier meldte om at en ukjent person utførte skadeverk på bilen hans. Patruljen rykket ut. Vedkommende hadde slått en stein i bildøra av ukjent grunn. Vi anholdt en lokal kjenning i 50-årene. Etter en liten reprimande ble han bortvist Sak opprettet. ,2023-06-02T07:37:24.3876326+00:00,3
1536,23vqg9,Sør-Øst Politidistrikt,204,1,Drangedal,23vqg9-0,"Politiet rykker ut til trafikkulykke i Straumekrysset. 1 personbil skal ha kollidert i rundkjøringen, og det er totalt 3 personer involvert. Oppdateres.",2023-08-09T20:47:01.265682+00:00,4
1537,239lwc,Øst Politidistrikt,202,1,Rakkestad,239lwc-0,"Det brenner i en lastebil som står på RV 22, ca. 4 km nord for Rakkestad sentrum. Veien er stengt i begge retninger og det er kø på stedet. Ingen personer er skadet og brannvesenet har startet slukking. ",2023-08-21T15:22:44.87118+00:00,2
1547,2346fb,Agder Politidistrikt,205,9,Lindesnes,2346fb-0,Vi får melding om at 4 ungdommer tagger på en bygning i Speiderveien. Patruljen får kontroll på 2 av ungdommene. ,2023-09-09T15:10:31.0934452+00:00,5
1548,23mmz4,Agder Politidistrikt,205,7,Kristiansand,23mmz4-0,"Politiet på stedet og i kontakt med involverte eiere, etter melding om at to hunder skal ha angrepet en hund i nærheten av sentrum. Hunden er død som følge av hendelsen. Politiet gjør undersøkelser. Politiet har avsluttet på stedet. Sak opprettes. To hunder er avlivet hos veterinær etter hundeeiers eget ønske.",2023-08-05T13:01:48.9668203+00:00,10
1549,23r225,Øst Politidistrikt,202,4,Ås,23r225-0,Fører av søppelbil er kjørt til Ahus etter klemskade. Politiet er på stedet og Arbeidstilsynet varsles.  Politiet er ferdige på stedet. Det er snakk om klemskade i en arm. Hendelsesforløpet er uavklart. Sak ved politiet.,2023-10-16T09:14:35.8208433+00:00,1
1557,23cq2g,Øst Politidistrikt,202,4,Fredrikstad,23cq2g-0,Alle nødetater på vei til Kråkerøyveien ved Lundeskogen. Melding om singelulykke. Oppdateres. Nødetatene er ferdige på stedet. Bilen blir fjernet av bilberger. Politiet mistenker at fører er ruspåvirket og det vil derfor bli tatt en utvidet blodprøve. Politiet oppretter sak.,2023-08-09T04:55:28.5729286+00:00,1
1559,23fwqx,Sør-Øst Politidistrikt,204,4,Ringerike,23fwqx-0,"Nødetatene rykker ut etter melding om trafikkulykke på stedet.

Meldingen oppdateres.  Trafikkulykke mellom 2 biler. To personer i den ene og en person i den andre. Dette er en påkjørsel bakfra. De to i fremste bil er tatt med av helse for undersøkelse. Det er besluttet fk beslag av fører i bakerste bil. De involverte blir avhørt. Det fremstår som uoppmerksomhet av bakerste fører. som kjører i bilen foran. Sak opprettes.",2023-09-15T20:31:35.3262261+00:00,1
1587,23zwvb,Agder Politidistrikt,205,2,Arendal,23zwvb-0,Melding om  ungdommer som skal ha satt fyr på noe papir på utsiden av svømmehallen. Ingen åpne flammer på stedet. Brannvesenet har kontroll og politipatrulje er på stedet om kort tid.,2023-08-05T16:28:47.8955661+00:00,5
1591,23w3k7,Sør-Øst Politidistrikt,204,4,Horten,23w3k7-0,Politiet er på stedet etter melding om trafikkuhell med to personbiler involvert. Uhellet har skjedd i 30 sonen og det fremstår ikke alvorlig. Partene har fylt skademelding og politiet har avsluttet på stedet.,2023-10-15T13:32:44.9811744+00:00,1
1593,23zf78,Trøndelag Politidistrikt,209,5,Steinkjer,23zf78-0,"Kl. 0156 Melding om bålbrenning ved Egge barneskole, vi og Brann rykker ut - finner ingen brann men påtreffer 3 mindreårige gutter - trolig tent på en caps. Vi har snakket med guttene, og vært i kontakt med deres foresatte. Guttene var 14 og 15 år gamle.",2023-08-04T00:18:04.9562434+00:00,2
1608,231rts,Vest Politidistrikt,207,13,Kinn,231rts-0,Klokka 1300-1315 er det minnesmarkering i samband med dødsulykka i Florø. RV5 vil bli stengt vest for Krokane i den tida minnesmarkering går føre seg. Uniformert politi vil vera til stades.,2023-09-25T10:20:24.6917613+00:00,7
1619,2327bd,Sør-Øst Politidistrikt,204,3,Nore og Uvdal,2327bd-0,kl 07:23 - Politiet har avholdt trafikkontroll ved skolen i forbindelse med aksjon skolevei. 19 kontrollert. Alt ok ,2023-08-22T07:02:55.8009352+00:00,1
1629,23w570,Trøndelag Politidistrikt,209,4,Trondheim,23w570-0,"Melding om trafikkulykke i Strindvegen. Ikke alvorlig skadeomfang. Airbag skal være utløst i den ene bilen. Politiet på vei til stedet. 2 biler involvert. Politiet tar avhør på stedet. Mistanke om brudd på vikeplikt. Bilene står i veibanen, trafikken går greit forbi.",2023-08-23T09:50:06.8740456+00:00,1
1630,23z9r5,Sør-Øst Politidistrikt,204,1,Nome,23z9r5-0,"Kl.1320 stanset patruljen en bilfører, som umiddelbart løp til skogs. Ca 30 minutter senere ble mannen observert ved golfbanen og deretter pågrepet. Den lokale kjenningen i 40-årene fremstod ruset. Han nektet for kjøringen. Prøver tatt og sak opprettet. ",2023-06-16T15:20:16.0832744+00:00,7
1650,23j8tv,Trøndelag Politidistrikt,209,7,Hitra,23j8tv-0,"Ambulanse på stedet og politiet på vei til arbeidsulykke, klemskade i forbindelse med gravemaskinskuff. Pasienten er bevisst. Ambulansen i gang med pasientundersøkelse. En mann i 20 årene er involvert, mulig snakk om brudd i arm blir kjørt til legevakt for videre vurdering. Patruljen har gjort noen undersøkelser på stedet, ulykken har skjedd når de har løftet en lyktestolpe. En arbeider fikk en arm  i klem i klypa på gravemaskina.",2023-07-14T08:13:56.8430413+00:00,4
1653,237zbc,Trøndelag Politidistrikt,209,0,Trondheim,237zbc-0,Melding om en person med en bag oppe på et bygg under oppføring. Mistanke om tyveri. Politiet har pågrepet en mann i 30-årene for innbrudd. Foreløpig ikke kjent hva slags gods det er snakk om.,2023-10-08T13:46:20.7126908+00:00,3
1657,23ffjt,Vest Politidistrikt,207,7,Bergen,23ffjt-0,"Kl 0115: Torgallmenningen, beruset mann laget bråk på McDonalds rest. Fikk flere pålegg av politiet om å forlate stedet, noe han ikke etterkom. Mannen var svært hissig og satt seg opp mot patr. Innsatt i drukkenskapsarrest. Sak opprettet. ",2023-10-14T23:48:49.6672486+00:00,5
1663,2306qx,Agder Politidistrikt,205,1,Agder politidistrikt,2306qx-0,KL 05:15. Det er sleipt og glatt føre på flere veier i Agder. Veifarende må være obs på dette og vise forsiktighet. ,2023-10-20T03:14:54.0602468+00:00,7
1670,23qvbk,Trøndelag Politidistrikt,209,4,Namos,23qvbk-0,Nødetatene rykker ut til en trafikkulykke ved Namsskogan. Brann og ambulansen på stedet. En bil som har kjørt ut av veien.  En person i bilen. Pas. blir med ambulansen. Bilberger på stedet tar hånd om bilen. Veien er ryddet og trafikken går som normalt. Politiet undersøker om fører kan ha brutt vegtrafikklovens § 3 og oppretter sak.,2023-09-19T11:52:31.0583807+00:00,1
1676,23qkqw,Sør-Øst Politidistrikt,204,0,Larvik,23qkqw-0,Kl 1206 ble det meldt om innbrudd og tyveri fra tre lastebiler. Stjålet mye verktøy og diverse fra disse kjøretøyene. Politiet har vært på stedet for åstedsundersøkelse. ,2023-06-24T13:49:27.1643701+00:00,3
1678,23cfdz,Sør-Øst Politidistrikt,204,7,Tønsberg,23cfdz-0,"Søk er iverksatt etter savnet dement mann fra Re helsehus. Beskrivelse: Norsk mann normal kroppsfasong, mørkegrå genser, hvit t-skjorte, skallet. Trolig i god fysisk form. Sist observert ca kl 2000 til fots. Politiet ønsker tips om observasjoner.  Savnede er trolig observert i område Sem for kort tid siden. Vi prioriterer dette område pr nå. Mange ringer inn, og det er bra. Noe ventetid pga tlf pågang. Savnede nettopp funnet på Sem i god behold.",2023-10-22T19:13:17.1881501+00:00,8
1689,23fpw8,Trøndelag Politidistrikt,209,4,Trondheim,23fpw8-0,Melding om trafikkuhell mellom lastebil og personbil på fv. 706 på Leangen. Skal kun være snakk om materielle skader. Et felt er åpent og trafikken passerer sakte forbi.,2023-07-28T12:45:28.6562221+00:00,1
1707,23ltzd,Vest Politidistrikt,207,8,Bergen,23ltzd-0,Tom Cato som ble meld sakna fra Fantoft tidligare er nå funnen i god behald. Politiet takkar publikum for god bistand.,2023-07-05T16:01:29.1807389+00:00,7
1722,23dfvs,Agder Politidistrikt,205,5,Arendal,23dfvs-0,Politiet i dialog med flere ungdom i sentrum etter melding om at det skal ha vært knuffing eller voldsutøvelse mellom to eller flere personer. Politiet innhenter opplysninger. Ingen fremstår skadd. Politiet oppretter sak på mulig kroppskrenkelse.,2023-08-08T17:09:09.454496+00:00,6
1723,23523k,Sør-Øst Politidistrikt,204,1,Drammen,23523k-0,En mann i 40 årene er bortvist fra Drammen sentrum i 24 timer etter å ha demontert og brukt et brannslukningsapparat i tunnelen. Politiet kjenner mannen fra før som var ruset. Statens Vegvesen vurderer anmeldelse for ugjerningen.  ,2023-06-15T05:30:18.6230562+00:00,5
1732,23dqrw,Nordland Politidistrikt,210,1,Hamarøy,23dqrw-0,"Nødetatene rykker ut til trafikkulykke. En MC søk har kjørt av veien. Ms fører er bevisst, men klager på smerter i kroppen. Oppdateres her. MC føre er skjekket av lege. Ikke personskade. Politiet avbryter utrykking.",2023-08-09T14:55:40.38867+00:00,4
1737,23rbgm,Trøndelag Politidistrikt,209,10,Trondheim,23rbgm-0,Geiter i rundkjøringa Jakobsli mot Jonsvannet. Tar lite hensyn til øvrig trafikk. ,2023-07-28T09:06:24.281696+00:00,1
1740,23lj7f,Trøndelag Politidistrikt,209,4,Trondheim,23lj7f-0,Trafikkulykke på Omkjøringsvegen/Bratsbergvegen. Snakk om en frontkollisjon mellom to personbiler.  Involverte er ute av bilene og ingen er hardt skadd. Nødetatene er på stedet.,2023-07-07T10:45:09.9982992+00:00,1
1758,2362xt,Sør-Øst Politidistrikt,204,5,Skien,2362xt-0,23:40 Melding om en kvinne med et sverd i hånda. Politiet er på stedet og har kontroll på kvinnen og sverdet. Dreier seg om et pyntesverd. Det har ikke vært noen trusselsituasjon. Kvinnen blir avhørt og sak opprettes.,2023-09-10T22:12:18.4570503+00:00,10
1761,23zzjk,Troms Politidistrikt,211,10,Salangen,23zzjk-0,"Melding fra fritidsfisker om et skremmende møte med en bjørn.  Innringer forsøkte å skremme bjørnen med brøl, men bjørnen brølte tilbake og holdt stand. Den gikk ikke mot melder. Etter ca 15 minutter turte innringer å liste seg unna. Viltnemda varslet. ",2023-08-26T04:13:32.0148975+00:00,5
1781,23qqrf,Øst Politidistrikt,202,7,Fredrikstad,23qqrf-0,"Det pågår en redningsaksjon i området utenfor Øyenkilen i Fredrikstad, etter en brann i fritidsbåt. Brannen skal være slukket, og ingen skal være skadd. Båten driver og  det er sterk vind i området. HRS leder aksjonen.  Nødetatene er på vei.",2023-07-14T18:49:04.8239291+00:00,2
1783,23l3q0,Sør-Øst Politidistrikt,204,6,Ringerike,23l3q0-0,"Patruljen kom over en hendelse. En person er skadet og ligger på bakken. Patruljen ser til vedkommende, mens en annen patrulje snakker med mistenkte.  Skadeomfang foreløpig ukjent. Ambulanse er på vei. Oppdateres.  Fornærmede, en lokal mann i 50-årene blir nå kjørt sykehuset i ambulanse. Skadesituasjon ukjent for politiet. Patruljen avhører mistenkte, en lokal mann i tenårene. Vi etterforsker hendelsen på stedet - snakker bla med flere vitner. Vitner og mistenkte er avhørt. Sistnevnte erkjenner ikke straffeskyld - hevder at fornærmede hadde en provoserende adferd i forkant. Mistenkte blir ikke pågrepet. Fornærmede vil bli avhørt så raskt han er i stand til det. Sak er opprettet.",2023-09-30T23:43:20.9467648+00:00,7
1787,23nnnq,Troms Politidistrikt,211,7,Tromsø,23nnnq-0,"Vi leter etter en eldre dement mann, savnet fra en av byens institusjoner. 
Han er 172 cm, gråhåret, normalbygd. Ingen opplysninger om bekledning. Pr. nå sitter vi med opplysninger at han trolig kan befinne seg på Tromsøya, men utelukker ikke andre områder. Oppdateres.

. Politiet har funnet savnede i god behold. Saknede funnet i god behold ca. kl 1640. Informasjon og organisert søk med politi og frivillige førte til funn.",2023-10-22T13:05:11.5289879+00:00,8
1805,234qd3,Møre og Romsdal Politidistrikt,208,0,Stranda,234qd3-0,"En mann i 60-årene fra Sunnmøre er pågrepet for mistanke om tyveri ved innbrudd i Stranda. Ta kontakt med politiet på 02800 dersom du bor i Stranda og tror at uvedkommende har vært inne i din bolig, eller om du mangler noen gjenstander.",2023-07-10T22:00:18.8130956+00:00,3
1808,23cf8g,Sør-Øst Politidistrikt,204,1,Notodden,23cf8g-0,"08:25 Nødetatene er på stedet etter melding om sammenstøt mellom bil og motorsykkel ved Stivimoen. Alle er oppegående, men motorsyklisten har smerter og noen sår. Blir tilsett av ambulansepersonell. Politiet undersøker hendelsesforløpet.  Motorsyklisten har kjørt inn i bilen bakfra pga en uventet trafikal stans. Motorsyklisten er en mann i 40-åra, han kjøres til akutten i Skien for videre oppfølging. Sak opprettes.",2023-06-06T06:40:56.1303064+00:00,4
