,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
8450,23k86r,Sør-Øst Politidistrikt,204,2,Kongsberg,23k86r-2,Nødetatene ferdig på stedet. Var snakk om varmgang i bremsene. Ingen personskade på passasjerer. Politiet oppretter ikke sak.,2023-08-31T07:10:01.8123319+00:00,
6790,233sz0,Sør-Øst Politidistrikt,204,4,Seljord,233sz0-1,"Nødetatene er fremme på stedet, og i kontakt med bilfører. Veien blir stengt inntil videre, bilberger er varslet. Politiet undersøker hendelsesforløpet.",2023-09-10T21:20:51.5732671+00:00,
9492,23nkdp,Agder Politidistrikt,205,1,Lillesand,23nkdp-0,Melding om trailer med stans i vestgående løp. Politipatrulje på vei for å undersøke.,2023-08-24T09:26:19.4941858+00:00,
448,237dhp,Sør-Øst Politidistrikt,204,5,Tønsberg,237dhp-0,"Kl: 21:54
3 menn i slutten av tenårene ble bortvist fra sentrum for resten av natten. De 3 var berusede, kranglete og ville ikke etterkomme pålegg fra vakter på flere utesteder. ",2023-10-21T20:02:00.9440985+00:00,
2284,23g85d,Sør-Øst Politidistrikt,204,7,Sigdal,23g85d-0,Vedrørende hendelsen fra Sigdal i natt og i morgentimene - har politidronen akkurat funnet en person til - som gjemte seg i terrenget. Mannen er nå i politibilen - det er en godt kjent Kongsberg-kar i 30-årene. Mye tyder nå på at det kun var to personer. ,2023-10-10T08:12:16.6895843+00:00,
8806,231v8w,Agder Politidistrikt,205,7,Bykle,231v8w-0,Politi og Statens naturoppsyn har hatt kontroll i forbindelse med reinsdyrjakt. Fire jegere kontrollert og alt var ok.,2023-08-28T15:14:31.1353395+00:00,
7531,23ngfd,Sør-Øst Politidistrikt,204,1,Porsgrunn,23ngfd-2,Nødetatene på stedet. De involverte tilsett av helsepersonell. To personer kjørt sykehus for sjekk. Årsak til ulykken er brudd på vikeplikt. Politiet oppretter sak på forholdet og førerkort tatt i beslag.,2023-09-06T20:01:22.7818078+00:00,
5784,23j61w,Trøndelag Politidistrikt,209,5,Trondheim,23j61w-0,"En mann i 30-årene er kjørt til legevakt etter en voldshendelse i Midtbyen. Vi har gjort undersøkelser på stedet, og sikret oss video av hendelsen. Vi oppretter sak.",2023-09-17T01:55:16.8753175+00:00,
293,23t8lb,Sør-Øst Politidistrikt,204,2,Skien,23t8lb-0,Brannvesenet har slukket en brann i en komfyr på et kjøkken. I forbindelse med slukkingen har muligens en mann fått brannskader i en hånd. 4 personer er ute på adressen og har blitt eksponert for røyk. Politiet rykker ut sammen med ambulanse. Oppdateres.,2023-10-22T14:10:14.6739644+00:00,
10248,23kn71,Sør-Øst Politidistrikt,204,1,Tinn,23kn71-0,"Politiet har hatt en trafikkontroll på stedet med fokus på påvirket kjøring. 53 førere kontrollerte, ingen reaksjoner. ",2023-08-19T09:20:35.9360306+00:00,
11758,23ptgn,Sør-Øst Politidistrikt,204,12,Nesbyen,23ptgn-0,Ved 1700 tiden ble et kjøretøy med to personer i tatt av vannmengdene etter å ha blitt skylt av veien. En gårdbruker med traktor kom til unnsetning og reddet begge personene i land - uskadde !,2023-08-08T16:43:32.5786746+00:00,
3907,235q0d,Agder Politidistrikt,205,1,Valle,235q0d-0,Kl 1920. Politiet har hatt fartskontroll på RV9 v/Valle sentrum i 80-sone. 4 bilførere fikk forenklede forelegg. Høyeste hastighet 104 km/t. ,2023-09-29T17:25:48.3166654+00:00,
10707,23ln4b,Agder Politidistrikt,205,1,Arendal,23ln4b-0,Det er gjennomført trafikkontroll på stedet. 9 biler kontrollert - ingen overtredelser.,2023-08-16T02:06:43.015516+00:00,
4178,23hzk2,Innlandet Politidistrikt,203,1,Lunner,23hzk2-0,UP har gjennomført kontroll. Utferdiget 11 forelegg for hastighet. To fikk sine førerkort beslaglagt for hastighet. Høyeste hastighet var 142 km/t i 80-sonen. ,2023-09-27T18:22:34.4726248+00:00,
6895,23f8j5,Sør-Øst Politidistrikt,204,1,Notodden,23f8j5-0,52 bilførere ble kontrollert i en promillekontroll ved Ørvella. Alle var edru.,2023-09-10T08:32:15.0419661+00:00,
14761,23487w,Vest Politidistrikt,207,1,Bergen,23487w-0,"Meldt om eit steinsprang i Dyngelandsvegen i enden av vegen mot Helldalen som i hovudsak har hamna i ei grøft, men også såpass i vegbanen at det er sagt at ein ikkje kan køyra forbi. Entreprenør varsla.",2023-07-15T08:51:44.882774+00:00,
251,23779r,Trøndelag Politidistrikt,209,5,Trondheim,23779r-0,"Politiet rykket ut etter melding kl. 2354 fra vektere på et utested i sentrum, som trengte bistand til flere berusede gjester. Politiet forsøkte å bortvise fem overstadig berusede personer, men en mann sent i tenårene ble innbragt, da han ikke etterkom.",2023-10-23T00:14:48.9413927+00:00,
5566,235wbg,Innlandet Politidistrikt,203,1,Elverum,235wbg-0,"kl. 1738, RV 25, mann i 40 årene, mistenkt for promillekjøring med vogntog, pågrepet, i påvente av avhør.",2023-09-18T19:24:25.3426329+00:00,
14944,2307bm,Trøndelag Politidistrikt,209,4,Trondheim,2307bm-0,"Nødetater på vei til sammenstøt mellom to kjøretøy. Involverte er oppegående og ut av kjøretøy,  ukjent skadegrad.",2023-07-14T05:24:35.0007899+00:00,
2295,23lf8l,Sør-Øst Politidistrikt,204,4,Krødsherad,23lf8l-0,Nødetatene rykker ut til stedet etter melding om en arbeidsulykke. En person skal ha ramlet ned fra et tak eller en stilas. Vi oppdaterer når vi ankommer stedet. ,2023-10-10T06:33:34.4911224+00:00,
6986,23n184,Møre og Romsdal Politidistrikt,208,1,Molde,23n184-0,Promillekjøring. En mann erkjenner å ha kjørt motorvogn i beruset tilstand. Dette erkjente han etter å ha kjørt seg fast på en gangveg.,2023-09-09T19:29:45.7370347+00:00,
14476,23gq35,Trøndelag Politidistrikt,209,4,Oppdal,23gq35-1,Pasienten var bevisst hele tiden og ble fløyet med NLA til SOH. Politiet har startet etterforskning og foretatt vitneavhør og tekniske undersøkelser på stedet. Oppretter sak.,2023-07-17T14:08:59.7266796+00:00,
10690,23tl2r,Trøndelag Politidistrikt,209,7,Trondheim,23tl2r-0,"Ammunisjon funnet i gjenglemt sekk på en bensinstasjon.  Patrulje har hentet godset, identifisert personen fra videoovervåking, og sak opprettes.",2023-08-16T08:27:44.8089153+00:00,
11605,23cwmh,Øst Politidistrikt,202,3,Eidsvoll,23cwmh-0,En politipatrulje har gjennomført åstedsundersøkelse på en hytte nord for Minnesund hvor det har vært innbrudd. Det er stjålet blant annet verktøy og en båtmotor. ,2023-08-09T17:45:29.0413711+00:00,
3937,23f25c,Sør-Øst Politidistrikt,204,1,Vinje,23f25c-0,15:30 Patruljen har hatt promillekontroll ved Møsvatn. 10 bilførere og to båtførere kontrollert. Alle var edru.,2023-09-29T13:43:59.6118878+00:00,
4546,233ppd,Vest Politidistrikt,207,6,Bergen,233ppd-1,Politiet avslutter. Oppretter sak. Foranledning er at fotgjenger slår i bil som står på rødt lys. Blir deretter slagsmål og bilfører får seg et slag i ansiktet.,2023-09-25T13:00:22.2809413+00:00,
1319,23nb4w,Øst Politidistrikt,202,2,Lillestrøm,23nb4w-1,Viser seg å ha vært varmgang i et el-sparkesykkelbatteri med påfølgende mye røykutvikling. Det har ikke vært brann i bygningsmassen og sparkesykkelen er hentet ut av brannvesenet. Ingen personskade og det er kontroll på situasjonen.,2023-10-16T04:50:53.0200361+00:00,
17435,23wk3l,Sør-Øst Politidistrikt,204,1,Vinje,23wk3l-2,"Fører av bil, en kvinne i 40-årene, blir kjørt til legevakt for nærmere undersøkelse. Entrepenør er varslet om lyktestolpen. ",2023-05-28T15:28:23.0795795+00:00,
10823,233jxx,Sør-Øst Politidistrikt,204,4,Lier,233jxx-0,08:10 Nødetatene er på vei etter melding om lastebil som har veltet like ved Sylling. Trolig ingen personskade.,2023-08-15T06:17:23.6415807+00:00,
16825,23gkks,Sør-Øst Politidistrikt,204,2,Sandefjord,23gkks-4,"Politiet er ferdig på stedet, sak opprettes for videre etterforskning.",2023-06-13T14:53:59.146464+00:00,
15960,231rc2,Sør-Øst Politidistrikt,204,1,Nome,231rc2-0,02:34 Patruljen stoppet en førere i 30 årene fra Telemark. Han var beruset under kjøring. Prøver tatt. Sak opprettet. ,2023-07-02T02:34:56.9695251+00:00,
4311,23x5c1,Trøndelag Politidistrikt,209,0,Trondheim,23x5c1-0,"Patruljer rykket ut på innbruddsmelding på Lademoen.  Kom til tomt bygg, men oppdaget nytt pågående innbrudd på naboadresse.  Tyven anholdt.  I samme område påtraff patruljen enda en person, med stjålne gjenstander fra det første bygget.  Begge anmeldes.",2023-09-27T01:32:32.3750124+00:00,
8970,23m47f,Vest Politidistrikt,207,1,Sunnfjord,23m47f-1,Politiet i dialog med de involverte. Ingen personskader. Ingen mistanke om noe form for påvirkning på bilfører. Trafikken passerer.,2023-08-27T08:55:32.8772651+00:00,
6557,238dl8,Agder Politidistrikt,205,1,Grimstad,238dl8-0,Kl. 1453. Melding om en dame som kjøre en mopedbil el. på E18. Skaper en del kø. Kjører retning øst. Politiet på vei til stedet. ,2023-09-12T12:59:25.7481452+00:00,
17187,23jxq1,Sør-Øst Politidistrikt,204,1,Holmestrand,23jxq1-0,"Kl: 00:12 Bil målt til 147 km/t i 100 km/t sone. Saken anmeldt og førerkortet til fører, mann i 20 årene, ble beslaglagt. Mannen samtykket ikke i beslaget. ",2023-06-04T02:12:46.4231052+00:00,
14892,23jj0t,Sør-Øst Politidistrikt,204,4,Tønsberg,23jj0t-0,"kl 14:15 - Politi og ambulanse er på vei til stedet, FV325 etter melding om trafikkuhell mellom kjøretøy i samme kjøreretning. Oppdateres når nødetatene ankommer. ",2023-07-14T12:21:33.0917782+00:00,
16535,23hm1t,Sør-Øst Politidistrikt,204,4,Sandefjord,23hm1t-1,Nødetatene er fremme på skadestedet. Hendelsen er med to personbiler. De involverte sjekkes ut av ambulanse på stedet.,2023-06-19T13:29:37.0043828+00:00,
6667,23p28n,Møre og Romsdal Politidistrikt,208,2,Ålesund,23p28n-5,Det er ikke meldt om personskade. Det opprettes sak på forholdet.,2023-09-11T16:50:22.8902436+00:00,
11237,23526l,Vest Politidistrikt,207,11,Bergen,23526l-1,"To gutter i tenårene var ombord, er ikke fysisk skadet. Hentet inn av brannvesenets båt. Vi snakker med dem for å prøve å kartlegge årsaken til hendelsen.",2023-08-12T09:32:42.4775488+00:00,
9889,23swz4,Troms Politidistrikt,211,1,Bardu,23swz4-1,"MC med to personer på skal ha kjørt i midtrabatt. En av personene har smerter i fot. Begge bevisst. 
Under arbeidet med førstehjelp på stedet har trafikken blitt dirigert i ett felt. Begge felt er igjen åpnet.",2023-08-21T13:56:53.2388135+00:00,
6916,23pnpl,Sør-Øst Politidistrikt,204,5,Ringerike,23pnpl-0,03:25 Patruljen bortviste en mann i 20-åra fra stedet pga ordensforstyrrelse. ,2023-09-10T02:04:14.0361309+00:00,
3521,232jp2,Troms Politidistrikt,211,1,Tromsø,232jp2-1,Syklist tatt med til legevakt for sjekk. Syklisten brukte ikke hjelm. Sak opprettes.,2023-10-02T07:18:23.8264507+00:00,
17082,23c1hq,Sør-Øst Politidistrikt,204,1,Porsgrunn,23c1hq-0,UP har gjennomført trafikkontroll på stedet. Det ble ilagt 17 forenklede forelegg for hastighet. Høyeste målte hastighet var 68 km/t i 50-sone.,2023-06-06T22:27:40.3052988+00:00,
2273,23q53t,Møre og Romsdal Politidistrikt,208,2,Sunndal,23q53t-0,Naudetatane er i Skolevegen etter branntilløp i eit tak samband med byggeaktivitet på svømmehallen. 15-20 personar som oppholdt seg i svømmehallen vart evakuert ut pga røyken. To personar får tilsyn av helse på staden etter å  ha innhalert røyk.,2023-10-10T09:35:40.9618647+00:00,
14972,23xhhd,Agder Politidistrikt,205,4,Flekkefjord,23xhhd-2,Fører har ikke gyldig førerkort og mistenkes for å kjøre i ruset tilstand. Det tas blodprøve når pasient ankommer sykehus. Bilberger på veg for å hente bilen.,2023-07-14T01:03:42.3387088+00:00,
3745,23j76g,Møre og Romsdal Politidistrikt,208,1,Møre og Romsdal politidistrikt,23j76g-0,En mann fra Møre og Romsdal er bekreftet omkommet i en trafikkulykke i Nederland. De pårørende er varslet. Politiet har ikke ytterligere opplysninger på det nåværende tidspunkt.,2023-09-30T20:15:55.9994437+00:00,
3729,239sz6,Sør-Øst Politidistrikt,204,1,Sandefjord,239sz6-0,"UP målte et kjøretøy til 152 km/t i 110-sonen. Bilfører, en vestlending i 30-årene fremstod også beruset - blåste til 0,5. Tatt med inn for bevissikring - og saker opprettet. Erkjente forholdene. ",2023-09-30T21:05:16.62082+00:00,
174,23mhvc,Agder Politidistrikt,205,5,Arendal,23mhvc-1,Politiet har kontroll på mannen. Funnet inne i en garasje i området etter gode vitneobservasjoner. Politiet undersøker hva som har skjedd.,2023-10-23T17:16:30.5219387+00:00,
374,23f01q,Innlandet Politidistrikt,203,2,Østre Toten,23f01q-2,Det er kun uthuset ved siden av sykehjemmet som er skadet og nedbrent. Brannårsak er ukjent og vi oppretter sak.,2023-10-22T02:06:03.9234968+00:00,
13998,23jqnc,Sør-Øst Politidistrikt,204,2,Færder,23jqnc-0,kl 17:39 - Politi og brannvesen har vært på stedet etter melding om røykutvikling fra en container. På stedet hadde det brent i en engangsgrill. Brannvesenet har slokket brannen. Nødetatene har avsluttet på stedet. ,2023-07-21T16:28:17.8177214+00:00,
2654,23qbxd,Trøndelag Politidistrikt,209,1,Trondheim,23qbxd-1,Fører blir anmeldt for å bruke sirene under kjøringen. Førerkortet ble på grunn av dette beslaglagt på stedet. I tillegg så blir det skrevet en kontrollseddel til Statens Vegvesen så fører må vise at bilen er ok før det blir lov å bruke denne igjen.,2023-10-07T23:01:17.9301903+00:00,
459,23tj8f,Sør-Øst Politidistrikt,204,2,Bamble,23tj8f-4,Politiet ferdig på stedet og oppretter sak.,2023-10-21T20:42:16.7212857+00:00,
13389,23xjb2,Nordland Politidistrikt,210,7,Sømna,23xjb2-0,I løpet av natta har det vært bilbrukstyveri fra Berg. Bilen er en brun BMW 520D med reg BS31015. Observasjoner av bilen meldes til politiet på tlf 02800.,2023-07-26T11:23:44.3157069+00:00,
12873,231l7r,Trøndelag Politidistrikt,209,1,Verdal,231l7r-0,Vi har hatt promillekontroll på Fv. 757 ved Verdal videregående skole. 15 kontrollerte førere. En mann i 20-årene anmeldes for promillekjøring.,2023-07-30T10:08:48.3291755+00:00,
11812,23lzqv,Sør-Øst Politidistrikt,204,7,Hol,23lzqv-1,FV50 er stengt på stedet.,2023-08-08T09:46:08.5942211+00:00,
12821,237szc,Sør-Øst Politidistrikt,204,2,Jevnaker,237szc-1,"Nødetatene har ankommet stedet. Røykdykkere er inne i huset og melder om røykutvikling - men ikke åpne flammer. Samtlige beboere er ute, og ingen er skadet.",2023-07-30T17:53:18.6309199+00:00,
12432,23qlnb,Sør-Øst Politidistrikt,204,1,Vinje,23qlnb-1,Politiet er fremme på stedet. Fører blir ivaretatt av ambulansepersonell.,2023-08-03T14:34:34.7771769+00:00,
3470,23kq5p,Nordland Politidistrikt,210,1,Vefsn,23kq5p-0,"Vi har nå en situasjon på Fv.78, Halsøya. En noe ustabil person står der og stanser trafikken. Politipatruljen er et stykke unna. En ambulanse er på stedet og har observasjon på personen til politiet ankommer. ",2023-10-02T15:44:28.1297444+00:00,
2769,23jq21,Innlandet Politidistrikt,203,1,Eidskog,23jq21-1,Skal ha skjedd på Rv2/Arkovegen.,2023-10-07T08:40:47.3670253+00:00,
8677,23cclp,Sør-Øst Politidistrikt,204,4,Larvik,23cclp-2,"Bilen er berget, bilfører, mann i 20 årene anmeldes for forholdet og fikk førerkortet midlertidig beslaglagt. Politiet avslutter på stedet.",2023-08-29T15:51:12.058432+00:00,
16877,235cvj,Sør-Øst Politidistrikt,204,1,Skien,235cvj-0,"15:25 UP har hatt adferdskontroll på stedet. Resultat: åtte reaksjoner hvorav to gebyr for manglende bruk av bilbelte, fem forenklede forelegg og en anmeldelse for ulovlig bruk av håndholdt mobiltelefon. ",2023-06-12T13:31:22.5350361+00:00,
10080,23dx3j,Vest Politidistrikt,207,5,Bergen,23dx3j-0,kl 0145: mann i 20-årene kastet ut fra utested. Blottet seg deretter overfor vaktene på stedet. Anmeldes for forholdet.,2023-08-20T03:14:02.328315+00:00,
2902,23jp1s,Innlandet Politidistrikt,203,1,Vågå,23jp1s-0,kl. 1622: Melding om bil som hadde kjørt av veien og gått rundt. Fem personer involvert fraktet til legevakt for sjekk. Sak opprettes. Veien er åpen. ,2023-10-06T15:54:33.6372+00:00,
11445,23qclr,Øst Politidistrikt,202,1,Indre Østfold,23qclr-0,"FV120 Skjellfossveien, UP gjennomført kontroll. Resultat 1 forenklet forelegg og en anmeldelse for hastighet og kjøring uten gyldig førerkort. Høyeste hastighet 96 km/t i 80 sone.",2023-08-10T18:46:30.3863074+00:00,
11379,231m2c,Sør-Øst Politidistrikt,204,12,Horten,231m2c-0,13:30 Nødetatene på stedet etter melding om person i vann. Skal ha falt fra en båt. Er på land nå og ved bevissthet. Følges opp av helsepersonell. ,2023-08-11T11:39:24.0092982+00:00,
8921,23f7f5,Agder Politidistrikt,205,1,Arendal,23f7f5-2,Vi er ferdig med hendelsen. De to mopedene har kollidert under kjøring. Vi oppretter sak.,2023-08-27T16:20:23.5860247+00:00,
13980,23wzwv,Sør-Øst Politidistrikt,204,4,Hole,23wzwv-1,Nødetater er ferdige på stedet.,2023-07-21T20:20:16.9834755+00:00,
4144,234dbh,Sør-Øst Politidistrikt,204,1,Kragerø,234dbh-0,"07:20 melding om buss som har kjørt av veien. Ingen passasjerer i bussen, kun sjåfør. Ingen skadet. Politiet og bergingsbil er på stedet. Bussen har rygget for å snu og fått et hjul utenfor kanten. ",2023-09-28T06:13:40.2503049+00:00,
12757,23kk3m,Sør-Øst Politidistrikt,204,2,Sandefjord,23kk3m-2,Det er noen madrasser som er påtent inne i bygget. Brannv har kontroll. Det er sett flere tohjulinger kjørende fra stedet rett forut. Vi søker etter disse. Vi kontakter eier av bygget og gjør undersøkelser på stedet.,2023-07-31T19:03:35.1666521+00:00,
3892,23hx5p,Agder Politidistrikt,205,1,Vennesla,23hx5p-0,"Kl 2130: Politiet har stanset moped i Vennesla sentrum der fører vil bli anmeldt for flere overtredelser av vegtrafikkloven, deriblant forsøkt å unndra seg kontroll, uregistrert moped, kjørt uten lys mm. Politiet oppretter sak. ",2023-09-29T19:32:29.1687454+00:00,
3153,23bz4c,Møre og Romsdal Politidistrikt,208,2,Kristiansund,23bz4c-2,Brannen så godt som slukket.,2023-10-05T02:11:54.1386043+00:00,
1702,2361ns,Finnmark Politidistrikt,212,5,Hammerfest,2361ns-0,"Etter klager på at en mann i 40-årene spilte på trommer og ellers holdt et høyt lydnivå til sjenanse for naboer, gav politiet han pålegg om å holde det stille til kl 0800.",2023-10-14T01:29:40.3257911+00:00,
14241,23qrgl,Agder Politidistrikt,205,1,Arendal,23qrgl-0,"Trafikkulykke, MC og bil. MC-fører fremstår som lettere skadet. Ingen trafikkproblemer, begge kjøretøy ute av vegen. Politiet er på stedet. ",2023-07-19T12:05:25.9024732+00:00,
562,23d847,Sør-Øst Politidistrikt,204,5,Kongsberg,23d847-0,02:04 - Mann i 40-årene bortvist fra sentrum etter å ha angrepet en annen person. Ingen er skadd. ,2023-10-21T00:11:53.1769302+00:00,
8455,233w7b,Troms Politidistrikt,211,1,Tromsø,233w7b-1,For ordens skyld. Busen ble fjernet fra broa ca 0805 og politiet avsluttet oppdraget samtidig.,2023-08-31T07:14:25.0303495+00:00,
6195,23rvk4,Øst Politidistrikt,202,4,Nannestad,23rvk4-2,"Begge fører vurdert som uskadd av helsepersonell. Ikke mistanke om rus/beruselse. Den ene bilisten sto stille, da den ble påkjørt bakfra. Mistenkte erkjenner forholdet. Politiet oppretter sak.",2023-09-14T19:52:30.0847607+00:00,
6935,23kxvc,Trøndelag Politidistrikt,209,5,Trondheim,23kxvc-0,"Meldt om person som er aggressiv mot vekter på serveringssted.  Patrulje har vært på stedet, og pålagt vedkommende å forlate midtbyen.",2023-09-10T00:31:02.414551+00:00,
10905,2389gg,Sør-Øst Politidistrikt,204,1,Sandefjord,2389gg-0,Kl. 15:30 - En bil har kjørt av veien ved Goksjø. Politiet har vært på stedet. Det er ikke personskade. Fører blir anmeldt for uaktsom kjøring. Vi er ferdige på stedet. ,2023-08-14T14:20:51.5049191+00:00,
6918,23fpcv,Agder Politidistrikt,205,5,Kristiansand,23fpcv-0,2 personer innbringes og anmeldes for ordensforstyrrelse og forulemping av offentlig tjenesteperson. Den ene har vært i klammeri med flere gjester og vektere på utested. Den andre forulempet politiet ved sin væremåte. Begge innsatt i arrest.,2023-09-10T01:40:40.6609518+00:00,
10309,23kjq0,Agder Politidistrikt,205,1,Kristiansand,23kjq0-0,UP har gjennomført promillekontroll. 38 kjøretøy er kontrollert  - ingen overtredelser.,2023-08-18T21:12:57.5829252+00:00,
17420,230515,Sør-Øst Politidistrikt,204,5,Tønsberg,230515-0,kl: 23:42 Mann i 30 årene ble pågrepet siktet for kroppskrenkelse. Forholdet har skjedd noe tidligere i kveld. Saken etterforskes. ,2023-05-28T22:24:14.5783413+00:00,
16983,23b8h3,Sør-Øst Politidistrikt,204,1,Larvik,23b8h3-0,16:38 Melding om trafikkulykke. 2 biler involvert. Trafikken går greit. Uhellet har hendt i lav hastighet. Små skader. Oppdateres. ,2023-06-10T14:48:08.7975243+00:00,
3486,237g9h,Trøndelag Politidistrikt,209,1,Trondheim,237g9h-1,Bil som kjørte ut fra p-plass anmeldes for brudd på vikeplikt.  Samme person tas med til sjekk på legevakt.,2023-10-02T12:41:10.6119159+00:00,
14050,235070,Nordland Politidistrikt,210,2,Hamarøy,235070-0,Melding om brann i bobil på nordsiden av tunnelen. Bobilen skal stå ved siden av E6. Alle skal være kommet seg ut av bobilen og det er ikke meldt om personskade. Det meldes om redusert fremkommelighet pga brannen. Nødetatene på tur til stedet.,2023-07-21T10:48:58.87806+00:00,
1469,231g17,Agder Politidistrikt,205,5,Evje og Hornnes,231g17-0,Kl. 0205. Melding om krangel på et utested. Politiet tok kontroll på en person. Andre blandet seg inn og åpnet døren på politibilen slik at en stakk fra stedet. Politiet fikk kontroll på involverte. To menn er innbrakt til politiet. ,2023-10-15T01:46:50.2534952+00:00,
12046,23d2sx,Vest Politidistrikt,207,5,Askøy,23d2sx-0,"kl. 0037: Me vore på staden etter oppmoding frå brannvesenet. Vore ein fest der det vart tent opp bål ved bruk av dekk. Mørk røyk, forurendensende. Festarrangør blir meld.",2023-08-06T04:33:14.4937401+00:00,
13825,23vcvh,Agder Politidistrikt,205,7,Kristiansand,23vcvh-0,"Kl 23:06. Politiet på stedet, etter melding om at mann skal ha blitt utsatt for vold av ungdom ombord på buss. Kontroll på mistenkte, som er mindreårig, er kjørt hjem til foreldre. Fornærmede har mindre skader/merker.",2023-07-22T22:35:20.8900691+00:00,
13796,233qm9,Trøndelag Politidistrikt,209,5,Trondheim,233qm9-0,Melding om voldshendelse ved et utested i Th. Angells gate. En gjest har blitt slått i nesa av en annen gjest. Politiet søker etter gjerningsmannen. ,2023-07-23T00:12:05.5642297+00:00,
14222,23d2bc,Sør-Øst Politidistrikt,204,1,Ringerike,23d2bc-0,Politiet er på stedet da en bil har kjørt ut i en sving som kom litt brått på. Det er ingen personskader. Store materielle skader. Sak blir opprettet. ,2023-07-19T15:28:44.5153514+00:00,
15731,23x5cm,Sør-Øst Politidistrikt,204,1,Horten,23x5cm-0,kl 21:14 - Politiet kontrollerte en personbil ført av en mann i 70 årene. Mannen mistenkes for kjøring i ruspåvirket tilstand. Mannen blir fremstilt for prøvetakning og anmeldt for forholdet. ,2023-07-06T20:27:17.482667+00:00,
143,23c4pk,Agder Politidistrikt,205,1,Kristiansand,23c4pk-1,Bilen er ute av veibanen og fører er oppegående. Sjekkes ut av ambulanse.,2023-10-24T05:35:10.8933794+00:00,
11902,23f476,Agder Politidistrikt,205,2,Kristiansand,23f476-1,Brannvesen og politi på stedet. Bilen er utbrent. Etterslokking pågår. Politiet dirigerer trafikken forbi stedet i ett felt.,2023-08-07T14:34:06.7692883+00:00,
8548,23q5wb,Vest Politidistrikt,207,4,Askvoll,23q5wb-0,kl 1524: nødetatane rykte ut etter melding om trafikkulykke. Ein motorsyklist involvert. Vaken og medviten. Tunnelen pr tid stengt.,2023-08-30T13:46:42.693125+00:00,
14689,23kdww,Øst Politidistrikt,202,1,Halden,23kdww-1,Av to personer i bilen løp den ene fra stedet før nødetatenes ankomst. Etter søk har vi nå kontroll på vedkommende. Han fremstår uskadd. Den andre personen er på sykehus med uavklarte skader pr nå. Politiet oppretter sak.,2023-07-15T23:14:05.380816+00:00,
10559,234j72,Sør-Øst Politidistrikt,204,12,Skien,234j72-0,"Nødetatene er i området ved Knardalstrand - etter melding om et mulig jordras der - vi er på stedet, snakker med vitner og andre - og undersøker omfanget. Det er ikke meldt om skader på folk eller bygninger. Oppdateres. ",2023-08-17T00:12:09.115135+00:00,
9560,23k3xw,Nordland Politidistrikt,210,1,Sørfold,23k3xw-1,Rettelse: Politiet beslagla to stk. førerkort grunnet prikkbelastning.,2023-08-23T17:42:25.519606+00:00,
5027,23sw12,Vest Politidistrikt,207,1,Eidfjord,23sw12-0,"Kl 1803 meldt om jord i vegbanen på RV7 mellom Hardangerbroen og Eidfjord ved Erdal. Står fram som ein lastebil har mista noko jord i vegbanen, pga lem som har åpnet seg. Patrulje på staden, eit felt stengt. Manuell dirigering.",2023-09-22T17:00:51.923492+00:00,
12975,23h8x3,Møre og Romsdal Politidistrikt,208,1,Averøy,23h8x3-1,Det er 3 personer involvert. De blir undersøkt av helse. Alle de involverte er utenlandske turister.,2023-07-29T14:12:34.0677948+00:00,
9121,23mv5c,Agder Politidistrikt,205,1,Kristiansand,23mv5c-0,"Kjøretøystans i Oddernestunnelen, østgående. Melding fra VTS om bil som står i havarilommen, person som delvis beveger seg i det ene kjørefeltet. Vi sender patrulje. ",2023-08-26T14:50:32.1799562+00:00,
12930,23l5nz,Nordland Politidistrikt,210,5,Bodø,23l5nz-0,Person bortvist fra sentrum etter å ha vært truende mot vakter på utested.,2023-07-29T22:01:30.3690782+00:00,
4073,238rzq,Sør-Øst Politidistrikt,204,1,Lier,238rzq-2,Bilberger er bestilt. Vi dirigere trafikken forbi ulykkesstedet.,2023-09-28T15:12:29.5443727+00:00,
16581,23w49d,Sør-Øst Politidistrikt,204,1,Drammen,23w49d-1,Det er mistanke om promillekjøring. Han blir kjørt til legevakt.,2023-06-18T05:28:41.807288+00:00,
12317,23h4tx,Møre og Romsdal Politidistrikt,208,1,Kristiansund,23h4tx-0,"En bil har kjørt av veien, mindre skader på bil, fører hevder seg uskadd. Ikke mistanke om promille.",2023-08-04T16:00:10.7302334+00:00,
12004,2352ts,Øst Politidistrikt,202,1,Halden,2352ts-1,Skadet MC fører kjøres i ambulanse til sykehus.,2023-08-06T13:50:02.1354796+00:00,
9683,23mplm,Agder Politidistrikt,205,1,Kristiansand,23mplm-0,Kl. 2135. Fører av MC anmeldt for kjøring i påvirket tilstand. Førerkortet beslaglagt. ,2023-08-22T21:26:56.4349966+00:00,
1169,232gd9,Sør-Øst Politidistrikt,204,1,Modum,232gd9-0,"UP har hatt kontroll i 80 sonen på Krøderveien. Totalt 6 forenklede forelegg for hastighet, og høyeste måling ble 101 km/t.",2023-10-17T09:18:41.5965701+00:00,
6760,23mmst,Øst Politidistrikt,202,1,Fredrikstad,23mmst-1,Moped har kjørt inn i bakenden på en annen bil i krysset Damveien/Kråkerøyveien. Ingen personskade. Ordnes med skademelding.,2023-09-11T06:16:39.7764587+00:00,
