,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1084,2389w1,Øst Politidistrikt,202,1,Våler,2389w1-0,"Nødetatene rykker ut på alvorlig mc-ulykke i Våler, fv 121. Redningshelikopter på vei til stedet. Oppdateres. Mc fører er bekreftet omkommet av helsevesenet på stedet. Veien blir steng en stund fremover.  Pårørende er ikke varslet. Det gis derfor pr nå ingen ytterligere informasjon om den omkomne. Det var en mann i 50-årene fra Fredrikstad som omkom i ulykken.",2023-08-23T18:05:38.4559586+00:00,4
1087,2351fq,Sør-Øst Politidistrikt,204,7,Drammen,2351fq-0,"Politiet etterforsker et personran som skjedde ved 0100 tiden. Fornærmede hevder seg truet med kniv, og fraranet mobil, penger og klokker. Gjerningspersonene kom på sparkesykler og dro derifra på disse og bort til en bil. Vi ser etter bil med personene i.  Vi har pr nå ikke funnet gjerningspersonene. De var tre stykker pluss en sjåfør som ventet i ""fluktbilen"". Fornærmede forklarer at de presset kniv mot kroppen hans. Han kom ikke fysisk til skade. Vi etterforsker saken videre gjennom natten. Sak opprettet.",2023-08-04T23:56:49.1104136+00:00,6
1090,239mg1,Sør-Øst Politidistrikt,204,4,Sør-Øst politidistrikt,239mg1-0,Denne meldingen har blitt trukket.,2023-10-15T11:43:09.53691+00:00,1
1095,23b2zg,Trøndelag Politidistrikt,209,6,Trondheim,23b2zg-0,Drosjesjåfør gikk til angrep på trafikkvakt ved Festningen ifb. med festivalen. Fornærmede vil vurdere å anmelde saken i ettertid. ,2023-09-02T15:05:39.8022111+00:00,7
1102,230s73,Sør-Øst Politidistrikt,204,5,Horten,230s73-0,"Patruljen har anholdt en mann - iforbindelse med at han utøver vold mot kvinnen han var sammen med - vitner ringte politiet og sa han la henne i bakken. Paret i 30-årene er hjemmehørende i Gulbrandsdalen.  Vi jobber med saken på stedet nå.  Mannen kjøres arrest, kvinnen blir tilbudt husly på annen måte. Patruljen i Horten var også borte i dem tidligere i ettermiddag, etter at de kranglet høylydt på et av byens hotell. Patruljen oppretter sak.",2023-06-18T15:55:14.6761255+00:00,7
1103,23k2ks,Agder Politidistrikt,205,11,Lindesnes,23k2ks-0,Kl. 0230. Båt med en mann ombord har kjørt på land ved Villingskjæran. Redningsskøyta bistår med å få hjulpet båt og mann inn til land. Ikke personskade.  Noe materielle skader på båten. ,2023-08-22T02:09:09.9779102+00:00,12
1113,23khz4,Agder Politidistrikt,205,10,Valle,23khz4-0,"Politiet har fått melding om at tyskere på tur nord for Løefjellsli har hørt dyrelyder og frykter at det kan være bjørn. Viltnemda er på vei til stedet for å undersøke om det er spor på stedet. Det er ikke gjort observasjon av bjørn. 
De er tilbake på hytta. Viltnemda har IKKE funnet noe indikasjon på at det har vært bjørn i området, det er funnet spor av hjortedyr som kan forklare lydene turgåerne har hørt.",2023-08-11T14:57:21.8654514+00:00,7
1118,239hqs,Vest Politidistrikt,207,11,Bergen,239hqs-0,"C Sundts gate kl 1517: politiet er på stedet etter melding om person i sjøen. Vedkommende holder seg fast i ett tau. Brannvesenet har akkurat ankommet stedet. Personen, en mann, er nå oppe av sjøen. Vedkommende blir tilsett av helsepersonell på stedet. Han er bevisst, ukjent skadeomfang utover det. Vi er ferdig på stedet. Vedkommende, mann i 40 årene, ble fraktet til sykehus. Han var bevisst og tilsnakkenes. Sannsynligvis falt i sjøen ved ett uhell.",2023-10-09T13:26:46.4251274+00:00,7
1124,237qdx,Møre og Romsdal Politidistrikt,208,11,Ålesund,237qdx-0,En båt med tre personer gar kjørt på et skjær. Får bistand fra redningsskøyta DNV2. Ingen personskade og ikke mistanke om promille. ,2023-08-20T00:15:13.6941771+00:00,12
1127,23j0n7,Innlandet Politidistrikt,203,4,Gjøvik,23j0n7-0,"Kl 1637: Øverbygdsvegen ovenfor Biri Kirke, trafikkulykke, kollisjon mellom bil og MC, nødetater på veg, forts. Tung MC kjørte inn i personbil som kjørte ut i Øverbygdsvegen, skadd MC fører mann i 60 åra kjørt Gjøvik sykehus, ulykken fremstår alvorlig, forts. Fører av personbilen, en yngre mann, overholdt ikke vikeplikt, han samtykket i førerkortbeslag, vi oppretter sak.",2023-09-07T14:52:53.0168971+00:00,1
1129,23rm8m,Agder Politidistrikt,205,5,Kristiansand,23rm8m-0,Denne meldingen har blitt trukket.,2023-07-21T09:46:08.4707465+00:00,1
1130,23t8vc,Trøndelag Politidistrikt,209,4,Trondheim,23t8vc-0,Nødetatene rykker ut til trafikkulykke på Jakobsli. 2 biler har kollidert og 4 personer er involvert i ulykken.,2023-09-20T05:51:37.5656632+00:00,1
1133,239gzg,Agder Politidistrikt,205,3,Kristiansand,239gzg-0,"Vi undersøker et innbruddsåsted på Lund. Det har vært innbrudd i et lagerlokale, det er bl.a stjålet varmepumper og en tilhenger. Patruljen oppretter sak.",2023-07-15T18:44:45.5225944+00:00,0
1136,232sxq,Agder Politidistrikt,205,10,Tvedestrand,232sxq-0,"Kl 1405. 4 hester skal løpe i veibanen på RV421 ved Fianesvingen. Ukjent hvem som eier dem. Til obs for bilister i området.  Ingen flere klager på løpende hester, det antas at de nå er borte fra veien.",2023-08-10T12:11:32.5070228+00:00,7
1143,23ljlh,Øst Politidistrikt,202,1,Ullensaker,23ljlh-0,"Politiet på OSL Gardermoen har gjennomført flere promillekontroller opp mot flybesetning på inn og utland. Et crewmedlem har blåst over lovlig verdi, og er besluttet pågrepet. Sak er opprettet.",2023-07-10T14:09:39.0019911+00:00,7
1169,23whhv,Sør-Øst Politidistrikt,204,0,Skien,23whhv-0,"Patruljen rykket ut til en privatadresse, etter at vitner meldte om at noen forsøkte å bryte seg inn i en leilighet. Ved vår ankomst viste det seg at det var vedkommende som bodde der som hadde glemt nøkkelen, og hadde prøvd å komme inn i ca to timer....",2023-10-01T01:14:23.3090241+00:00,5
1170,238ld8,Sør-Øst Politidistrikt,204,5,Tønsberg,238ld8-0,"kl 00:15 - Melding fra vekter ved et hotell om at en gjest angrep han. Politiet rykket ut til stedet og fikk kontroll på gjerningspersonen, en mann i 50 årene. Vekteren ble ikke fysisk skadet. Gjerningspersonen anmeldes for forholdet. ",2023-07-08T22:44:04.8135684+00:00,7
1171,23s9fn,Møre og Romsdal Politidistrikt,208,6,Ålesund,23s9fn-0,"Kl 2340 - Ein vektar på ein utestad vert meld for kroppskrenking etter hardhendt behandling av ein gjest. Gjesten vart påført eit sår i hovudet.
Gjesten skal ha opptrådd vanskelig overfor vektarane på utestaden.",2023-10-01T02:50:11.8911353+00:00,5
1173,23ck42,Sør-Øst Politidistrikt,204,4,Larvik,23ck42-0,"Nødetatene rykker ut etter melding om kollisjon mellom lastebil og personbil.  Ulykken har skjedd på avkjøringsrampe nordgående og trafikken står stille på rampa. Nødetatene er på stedet. Bilberging er bestilt. En lastebil har kjørt på en personbil. 2 personer involvert. De fremstår ikke hardt skadet. Fører av personbil ble kjørt til sykehus for sjekk. Bilberger til stedet for å hente begge kjøretøyene. Nødetatene ferdig på stedet. Fører av personbilen(taxi), mann i 40 årene, har rygget på E18. Førerkortet hans ble beslaglagt og saken er anmeldt.",2023-10-16T05:27:19.1398358+00:00,1
1182,230tcd,Sør-Øst Politidistrikt,204,1,Kviteseid,230tcd-0,13:40 - Melding om utforkjøring på Kviteseidvegen. Nødetatene er på stedet. Det er en person involvert i hendelsen. Vedkommende blir tilsett av ambulansepersonell. Saken oppdateres.  Politiet er på stedet. Sjåføren er en mann i 60-åra. Har smerter i ryggen og blir kjørt til sykehus for videre oppfølging. Utforkjøringen har skjedd i en skarp sving. Sak opprettes.,2023-09-30T12:25:33.2620424+00:00,4
1183,23h6xk,Sør-Øst Politidistrikt,204,1,Ål,23h6xk-0,"12:30 Nødetatene på vei etter melding om ATV-ulykke. Dreier seg om utforkjøring, ingen andre kjøretøy involvert. Uavklart skadeomfang, men trolig personskade. Nødetatene er fremme på stedet. Utforkjøringen har skjedd i krysset ved Søre Volelivegen. Fører er en mann i 70-åra. Betegnes som alvorlig skadet og tas med i luftambulanse. Politiet undersøker omstendighetene og sak opprettes.",2023-07-01T10:40:28.7636278+00:00,4
1191,2367db,Sør-Øst Politidistrikt,204,7,Kongsberg,2367db-0,"Kl 2027 fikk politiet melding om at to personer hadde blitt fraranet flere gjenstander av flere personer. Personene hadde blitt truet med en spiss gjenstand. Flere politipatruljer ble sendt til stedet for å undersøke hendelsen. Oppdateres. Kl 2117 ble det meldt at det var kontroll på situasjonen. Gjenstander som ble frastjålet var bl.a en caps, et belte, et halskjede, en veske/bag og en klokke. Det er kontroll på 4 unge personer som mistenkes for hendelsen. Oppdateres. Alle gjenstander som ble frastjålet personene er funnet og
tilbakelevert rettmessig eier. Personene som mistenkes for hendelsen vil bli kjørt hjem av politiet, politiet skal snakke med foreldre/verger om hendelsen. Politiet er nå ferdig på stedet, det blir opprettet sak for videre etterforskning.",2023-09-20T19:23:34.3236164+00:00,3
1197,23m1t1,Agder Politidistrikt,205,3,Kristiansand,23m1t1-0,"Kl. 0620: Politiet har pågrepet en person, anmeldes for innbrudd i bil. Forholdet fant sted i Kjos Ringvei. ",2023-08-03T05:21:02.5355017+00:00,0
1200,23k5sd,Sør-Øst Politidistrikt,204,11,Sandefjord,23k5sd-0,"Nødetatene er på stedet etter melding om drukningsulykke. En person involvert og det jobbes med førstehjelp på stedet. Oppdateres.  Denne meldingen har blitt trukket. Personen er bevisst, fraktes videre i ambulanse til sykehus for behandling. Politiet gjør undersøkelser for å bringe klarhet i hendelsesforløpet.  Personen er en mann i 80-årene.",2023-08-06T13:54:53.9061665+00:00,4
1214,23b1jn,Vest Politidistrikt,207,1,Aurland,23b1jn-0,"Har vore oljelekkasje frå turbuss som laga røyk. Alle passasjerane er henta ut. Kolonnekøyring fram til bussen blir fjerna, tungberger er på veg.",2023-08-28T09:43:37.6840267+00:00,2
1221,23ggxc,Sør-Øst Politidistrikt,204,1,Sigdal,23ggxc-0,"06:05 Nødetater rykker ut til trafikkulykke. En varebil har kjørt av veien og ut i elva ved Sagmoen. En person involvert. Har kommet seg ut og på land. Virker ikke alvorlig skadet. Oppdateres. Fører, en mann i 20 årene, har blitt tatt med av ambulansen til Ringerike sykehus. Vi er ferdig med undersøkelser på stedet. Bilen blir berget senere.  Sak blir opprettet.",2023-06-16T04:14:22.0030877+00:00,4
1229,235bqw,Sør-Øst Politidistrikt,204,11,Tønsberg,235bqw-0,Politiets båtpatrulje har foretatt fartskontroll på stedet - og to førere har blitt bøtelagt for å ha kjørt for fort ved Vrengensundet på Tjøme. ,2023-07-28T16:17:07.2024586+00:00,7
1232,238m5l,Vest Politidistrikt,207,5,Bergen,238m5l-0,kl 0000: rusa kvinne i 30-åra innsett i drukkenskapsarrest. Dette etter at ho vandra midt i vegbanen og lukte bort ugras i midtrabatten.  Oppfarande i veremåten.,2023-10-05T01:25:24.6059005+00:00,7
1235,23f5p0,Agder Politidistrikt,205,7,Arendal,23f5p0-0,"Kvinne anmeldes for vold mot politi, skal ha slått mot patruljen. Ikke personskade. Anmeldes også for bæring av øks på offentlig sted. Besluttet pågrepet og innsatt i arrest.",2023-08-12T22:38:30.2315986+00:00,6
1237,232djb,Agder Politidistrikt,205,6,Kristiansand,232djb-0,En mindreårig ungdom er utsatt for trusler og tyveri av to andre ungdommer. Fornærmede er fratatt gjenstand. Fornærmede er ikke utsatt for vold. Politiet søkte etter aktuelle personer og fikk kontroll på begge i sentrum. De mistenkte er mindreårige.  De mistenkte overtas av barnevernet. Politiet oppretter sak.,2023-08-20T17:15:14.4528619+00:00,3
1243,23rxfq,Sør-Øst Politidistrikt,204,8,Færder,23rxfq-0,"kl 18:07 Politiet har i løpet av kvelden iverksatt leteaksjon etter en mann i 80 årene. Savnede er mulig iført sort jakke, lett høstjakke og beige bukser, hvit caps. Frivillige søksmannskaper fra FORF er innkalt. Det blir også benyttet politihelikopter i søk. Politiet oppfordrer naboer til å sjekke egen eiendom, gararsjer, skur etc. grundig. Det har pågått søk etter mannen i hele natt, uten funn. Søket fortsetter videre med nye mannskaper i formiddag. Det er fortsatt aktuelt for naboer å sjekke egen eiendom, garasjer, boder etc. Redningsaksjonen på Færder - Torød av nå avsluttet. Mannen er ikke funnet.  Politiet har besluttet dette i samråd med HRS.",2023-08-29T19:03:52.544599+00:00,12
1255,23glhh,Trøndelag Politidistrikt,209,4,Melhus,23glhh-0,"Front mot front på E6 nord for Lundamo. Begge biler er utenfor veibanen. To personer er involvert, begge er oppegående. Nødetatene er på vei. Viser seg å ikke være front mot front, men påkjørsel av en bil som svingte ut på E6. Det er også påkjørt en strømstolpe. Begge involverte, en mann og en kvinne, begge i 60-åra er kjørt til legevakt av ambulanse. Politiet oppretter sak.",2023-09-08T16:06:12.3267133+00:00,1
1257,23nxvq,Sør-Øst Politidistrikt,204,5,Midt-Telemark,23nxvq-0,"Patruljen har stanset en lokal bil med en lokal fører i 30-årene bak rattet. Fra bilen dundret det så høy musikk, at det nesten ikke er til å tro. Det har innkommet flere klager på denne. Vi beslagla et musikkanlegg på ca 100 kg i den - fører anmeldt !",2023-07-29T15:53:40.5967774+00:00,1
1259,23f30h,Øst Politidistrikt,202,4,Lillestrøm,23f30h-0,"E6 nordgående ved kryss 45 - avkjøring Skedsmokorset. Trafikkuhell med 3 biler - påkjørsel bak. Ikke meldt om personskade - alle førere tatt seg ut av bilene selv. Nødetatene på vei mot stedet. Trafikale utfordringer med kø på stedet. Nødetatene på stedet. En bil trenger berging. Trafikken passerer i sakte kø forbi ulykken. Bilene berget og veien åpnet for normal trafikk. Politiet oppretter sak, da en av førerne mistenkes for kjøring i beruset tilstand.",2023-10-09T07:00:21.4282702+00:00,1
1260,233pfz,Trøndelag Politidistrikt,209,5,Trondheim,233pfz-0,Politiet er på/ved en adresse på Lademoen etter melding om at 2 karer gikk rundt med en øks og har prøvd å komme seg inn på en adresse. Vi har kontroll på en som passer til beskrivelse gitt av melder. Oppdateres. Mannen politiet hadde kontroll på er sjekket ut av saken. Vi er i kontakt med fornærmede i saken og etterforsker videre . Ikke noen fare for allmenheten.,2023-08-15T16:16:51.4295864+00:00,6
1263,23g8gg,Troms Politidistrikt,211,10,Tromsø,23g8gg-0,"Politiet har tatt vare på en død katt. Funnet rett i nærheten av Coop Extra Storelva. Overleveres veterinær i morgen for å se om det er mulig og finne eier hvis ingen melder seg som eier før det. ""Tigermønstret"" pels. ",2023-09-07T18:19:37.2371317+00:00,7
1275,23tq2c,Agder Politidistrikt,205,1,Lyngdal,23tq2c-0,"Nødetatene er på E39 ved Lenesbakkene i Lyngdal ifbm melding om brann i kjøretøy. Veien er p.t. stengt mens nødetatene jobber på stedet. Det fremstår å ikke være personskade. E39 er steng i begge retninger, brannvesenet har startet slukking. Fører er ute av bilen, mulig han har pustet inn litt røyk, sjekkes av helsepersonell på stedet. Fører av bilen blir kjørt legevakta for behandling, han har pustet inn en del røyk. Trafikken dirigeres forbi stedet. Bilen er fjernet og trafikken går som normalt på stedet.",2023-09-19T17:56:20.3698623+00:00,2
1276,23hrzc,Nordland Politidistrikt,210,4,Hadsel,23hrzc-0,"Trafikkulykke på E10. Utforkjøring - 1 personbil med 4 personer. Bilen ligger på taket, men alle er ute av bilen. Fremstår ikke som alvorlig personskade. Nødetatene på tur til stedet.  Nødetatene fremme på stedet. Involverte personer tilsees av ambulanse. Trafikken dirigeres forbi.",2023-07-24T14:46:47.3245812+00:00,1
1282,23f5zh,Agder Politidistrikt,205,4,Evje og Hornnes,23f5zh-0,Kl. 1517. Melding om trafikkulykke på FV42 ved Lislevann. En bil skal ha kjørt ut. Alle som var i bilen er ute. Ukjent skadeomfang. Nød etater på vei. Oppdateres når vi er fremme og fått oversikt.  Meldt at det er 3 personer i bilen. Luftambulansen har landet på stedet. Redusert fremkommelighet på FV42 mens nød etatene jobber på stedet. To voksne og ett barn blir med luftambulansen til sykehus i Arendal. En voksen og barnet fremsto som uskadd. En voksen får videre oppfølging på sykehuset når de lander der. Ikke meldt om alvorlig personskade pr. nå. Bilen er berget. Vegen åpen igjen for fri ferdsel. Politiet oppretter sak.,2023-09-23T13:31:09.9363027+00:00,1
1297,23fwl8,Trøndelag Politidistrikt,209,5,Trondheim,23fwl8-0,Mann i 30-årene tatt med inn i arresten - ruset og aggressiv  - bedrevet skadeverk/kjenning av politiet - blir anmeldt.,2023-07-25T14:49:49.0130934+00:00,6
1303,231mkv,Øst Politidistrikt,202,10,Sarpsborg,231mkv-0,Melder til politiet har kontroll på en sort/grå/brun Labrador eller Golden Retriever. En tispe. Savner du denne hunden så ring 02800.,2023-10-04T14:08:35.9066605+00:00,1
1308,23wx07,Øst Politidistrikt,202,7,Indre Østfold,23wx07-0,Bil som har kjørt ut ved Sekkelsten krysset. Fra avkjøring E18. Bilen unnlot å stanse for kontroll like før og kjørte med vilje inn i en av våre biler. Vi har kontroll på 3 personer som fremstår alle som uskadde. Ingen forfølgelse da bilen kjørte ut. Ambulanse er fremme og tar en kontroll på de tre. Må påregnes trafikkdirigering i påvente av bergingsbil.,2023-07-07T17:33:53.1310973+00:00,1
1310,23wxs5,Sør-Øst Politidistrikt,204,11,Kragerø,23wxs5-0,Politibåten har stanset en båtfører i 20 årene som mistenkes for kjøring av fritidsbåt i beruset tilstand. Nødvendige prøver er tatt og sak er opprettet.,2023-08-17T17:59:22.7784972+00:00,7
1315,237vlv,Vest Politidistrikt,207,8,Kvinnherad,237vlv-0,"Leteaksjon. Nødetatene i området sammen med frivillige og leter etter en eldre mann som er savnet fra sitt hjem. Politiet kan kontaktes på telefon 02800 ved eventuelle observasjoner/opplysninger. Savnede funnet utendørs i nærheten av egen adresse. Hadde satt foten fast i terrenget. Fremstod uskadd, kjørt legevakt for sjekk. Lokalisert av redningshelikopter.",2023-08-18T23:15:48.5134476+00:00,12
1317,239m0c,Sør-Øst Politidistrikt,204,1,Sandefjord,239m0c-0,"10:50 Nødetatene på vei etter melding om sammenstøt mellom bil og syklist. Syklisten er våken og bevisst. Et kjørefelt er stengt inntil videre. Nødetatene på stedet. Skjedd i krysset ved Kvartsveien. Syklisten er en kvinne i 40-åra, hun har smerter og føler seg kvalm. Følges opp av helsevesenet. Politiet undersøker hendelsesforløpet og sak opprettes.",2023-08-02T08:54:55.9864952+00:00,4
1338,23v3b6,Øst Politidistrikt,202,12,Ås,23v3b6-0,"Pendlerparkeringen ved Tusenfryd er delvis oversvømt. 6-7 biler står under vann. Politiet, kommunen og bilberger er på stedet for å begrense skade. Har du parkert på stedet, ber vi deg hente bilen. ",2023-08-07T11:58:15.4532201+00:00,1
1366,23q8xm,Trøndelag Politidistrikt,209,1,Stjørdal,23q8xm-0,Mann i 20-åra pågrepet etter å ha stjålet en traktor. Mannen mistenkes også for kjøring i ruspåvirket tilstand og kjøring uten gyldig førerkort. I tillegg anmeldes han for brudd på besøksforbud mot en person på den adressen han ble pågrepet. ,2023-06-26T19:41:23.2123358+00:00,3
1376,23gqhp,Vest Politidistrikt,207,7,Voss,23gqhp-0,"Kl. 23:10 - Melding om knivstukket person i Voss sentrum. Tilfeldig forbipasserande kom over ein mann med knivskade i magen. Politiet rykka ut med fleire patruljer og gjer no undersøkingar på staden. Ingen er pågrepen for ugjerninga.  Ingen gjerningsperson var på staden da den skadde ble påtruffet. Den skadde er i varetatt av helsepersonell, og køyrd til Voss Sjukehus. Kl. 01:52: Ein persom er arrestert, mistenkte for knivstikkinga på Voss. Gjerningspersonen blir køyrd til arresten ved Bergen sentrum politistasjon.",2023-07-28T22:03:45.2137795+00:00,5
1386,23mmhb,Sør-Øst Politidistrikt,204,6,Horten,23mmhb-0,23:50 Melding om en kvinne som ropte etter hjelp fra en leilighet. Politiet til stedet. Kvinnen hadde blitt utsatt for vold av en mann. Kvinnen ble tatt med til legevakta og en mann i 20 årene ble besluttet pågrepet og satt i arrest.  Politiet har gjort undersøkelser på stedet og oppretter sak. Kvinnen ble ikke alvorlig skadet.,2023-07-30T00:35:14.5997607+00:00,5
1402,2304cb,Sør-Øst Politidistrikt,204,0,Tønsberg,2304cb-0,01:40 Melding om person som hadde tatt seg inn i en garasje og stjålet en mopedbil. Politiet har vært på stedet. Ikke funnet gjerningsmannen eller mopedbilen. Har snakket med fornærmede og oppretter sak. ,2023-07-30T02:00:27.6702861+00:00,3
1403,23vtsm,Trøndelag Politidistrikt,209,8,Steinkjer,23vtsm-0,"Politiet leter en eldre dame i 70 årene som er savnet fra Slettvollvegen på Beitstad. Etter samtykke fra pårørende går vi ut med beskrivelse. 165 cm, slank, mørk dongeribukse, sort boblejakke, mellomlangt grått hår. Ved observasjon ring politiet på 02800/112. Redningshelikopter og frivillige er på vei. Savnet dame er funnet i søksområdet av hundepatrulje. Hun er i god behold. Hun blir ivaretatt av mannskap på stedet.",2023-07-27T06:18:39.4506272+00:00,12
1415,23w0gj,Sør-Øst Politidistrikt,204,1,Skien,23w0gj-0,"kl 00:37 - Politi og ambulanse er på stedet etter melding om trafikkulykke. En mann i 20 årene skal ha falt av en el-sykkel. Vedkommende undersøkes av ambulanse. Politiet undersøker hendelsesforløp.  Kjøretøyet er en elektrisk moped. Involverte er samme person som mistenkes for kjøring i alkoholpåvirket tilstand kl 23:12. Vedkommende mistenkes for på nytt ha kjørt   i alkoholpåvirket tilstand.  Han fremstilles for prøvetaking, moped beslaglagt og anmeldes for forholdene.",2023-06-28T22:50:00.2045144+00:00,4
1431,23b494,Sør-Øst Politidistrikt,204,7,Tønsberg,23b494-0,"Politiet søker etter en dame i 70 årene som er savnet fra Nes bo og behandlingssenter. Hun er dement og politiet ønsker tips om obseverasjoner. Beskrivelse: Hvit knebukse, blå og hvit blomstrete topp, sandaler, kort grått hår, normal kroppsbyggning, ca 170cm. Damen er funnet i god behold og kjørt tilbake på Nes.",2023-06-14T12:42:16.3262108+00:00,8
1432,23xs3n,Sør-Øst Politidistrikt,204,1,Larvik,23xs3n-0,"16:28 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra. Fremstår ikke alvorlig, men den ene bilen er ikke kjørbar. Bilene står ute av veibanen, men det er mye kø på stedet. Oppdateres. Brannvesenet er framme på stedet og meldte at alle involverte personer, 4 stk, er våkne og oppegående. Første bil sto stille fordi den skulle svinge av og inn Bakkaneveien, ble da truffet av bilen som kom bak. Det har vært 3 personer involvert (ikke 4). Ingen virker å være skadet. Alle tre involverte tas med til legevakt for sjekk. Fører av bakerste bil, mann i 40 årene,  har fått førerkortet beslaglagt. Sak opprettes.",2023-07-07T14:38:37.6078146+00:00,4
1435,231jb6,Vest Politidistrikt,207,11,Bergen,231jb6-0,Politiet fikk melding klokken 0737 om båt som gikk på land i lav hastighet utenfor Flesland. Ukjent antall personer ombord. Redningsskøyte sendt mot stedet. HRS koordinerer oppdraget. HRS melder at båten kjører til land for egen maskin til Hjellestad kai. Ikke meldt om skadde ombord.,2023-08-18T05:53:01.2558324+00:00,12
1444,23xz2x,Agder Politidistrikt,205,6,Kristiansand,23xz2x-0,"Politiet rykker ut til melding og verbal krangel mellom flere personer. Skal ha eskalert og vært en voldshendelse på stedet. Uavklart situasjon. Oppdateres. Politi og ambulanse på stedet. Fremstår som ran av person. Flere ungdom som skal ha utøvd vold mot en mann, og fravendt denne gjenstander. Politiet søker i området. Politiet har kommet i kontakt med 5 ungdom. Ut fra omstendigheter innbringes samtlige.",2023-10-02T18:46:06.2990861+00:00,5
1448,23xbjl,Sør-Øst Politidistrikt,204,7,Horten,23xbjl-0,"07:39 melding om kajakk som lå og duppet i vannet. Politiet har vært på stedet. Ingenting som tyder på at noen personer er savnet. Kajakken er en rød ""Prijon Yukon-Expedition. Kajakken er lagt på land. Eier av kajakken kan ta kontakt med politiet på tlf. 02800. ",2023-07-03T07:51:15.632442+00:00,8
1455,23559w,Trøndelag Politidistrikt,209,6,Trondheim,23559w-0,"Melding om person som vektere på utested har måtte lagt i jern pga utagering.   Mannen var fortsatt ikke samarbeidsvillig når politiet kom til stedet.  Mannen blir anmeldt for å ikke oppgi personalia, vold mot offentlig tjenesteperson ",2023-09-03T03:16:00.9344722+00:00,5
1463,231vnr,Vest Politidistrikt,207,4,Eidfjord,231vnr-0,"Meldt om sigelulykke  rett utanfor Dalbergtunnlen.  Bilen ligg på sida.  Ein person ute av bilen. Vaken, men klagar på smerter i kroppen. Naudetatane på veg.",2023-09-28T20:51:32.6672331+00:00,1
1469,236dqz,Trøndelag Politidistrikt,209,5,Trondheim,236dqz-0,Politiet har kontroll på 2 personer på Havstein etter at vi mottok melding om at de jaget hverandre med gardinstang og kniv. En mann som også hadde en hammer på seg blir pågrepet. Kontroll på stedet.,2023-08-15T16:47:00.7989269+00:00,7
1470,23r9qh,Innlandet Politidistrikt,203,1,Ringsaker,23r9qh-0,Mannen i 20-åra som i natt ble flydd til Ullevål sykehus etter trafikkulykke er død. Pårørende er varslet og blir ivaretatt. Saken etterforskes av politiet.,2023-09-27T16:21:49.7411353+00:00,7
1474,231h4p,Trøndelag Politidistrikt,209,4,Namsos,231h4p-0,"Trafikkulykke to jenter i tenårene har blitt påkjørt av en lastebil. Fremstår som de er lettere skadet. Jentene er på vei til sykehus. Vi har ikke kommet i kontakt med fører av lastebil. Politiet er på vei mot stedet. Oppdateres.  De jentene er IKKE påkjørt av lastebil, men av en personbil. Lastebilen ha stått på stedet ifb noe veiarbeid.  Vi har ikke kommet i kontakt med fører av personbilen som skal ha kjørt på jentene. Vi har fortsatt ikke kommet i kontakt med fører av personbilen.  Vi ønsker at fører ringer oss på 02800, og samtidig ber vi om at vitner tar kontakt med oss.",2023-08-16T10:25:58.6584195+00:00,1
1480,23l9tw,Sør-Øst Politidistrikt,204,5,Drammen,23l9tw-0,"Politiet har flere patruljer i området, etter at en ukjent person forsøkte å true til seg penger med kniv fra et gatekjøkken. Personen fikk ikke med seg noe, og ingen er fysisk skadet. Politiet har en god beskrivelse av mannen. Oppdateres.  Patruljene har avsluttet det aktive søker etter mannen som forsøkte å rane et gatekjøkken. Vi ser imidlertid etter en mann vi har en god beskrivelse av, og saken er prioritert i etterforskingssporet.",2023-07-28T14:35:34.0174396+00:00,7
1487,23smn6,Troms Politidistrikt,211,6,Tromsø,23smn6-0,En ung mann meldte at han ble overfalt av to ukjente menn inne på et utested. Politiet var i kontakt med mannen og har startet etterforskning. Det var vitner til hendelsen. Den voldsutsatte har hevelse i ansiktet skade på ei tann og ble kjørt til legevakt.,2023-08-27T00:28:26.3349144+00:00,5
1496,235z86,Trøndelag Politidistrikt,209,6,Trondheim,235z86-0,Politiet på stedet i forbindelse med melding om ungdommer som slåss. slåssingen har opphørt da patruljen ankom stedet. Flere ungdommer har også forlatt.,2023-10-19T17:48:26.0567608+00:00,5
1502,23bp6b,Trøndelag Politidistrikt,209,4,Steinkjer,23bp6b-0,"FV763: Trafikkulykke, en mc har kjørt utfor veien. Fører er våken og bevisst. Politi og ambulanse er på vei. MC kjørt ut i sving, 50-sone på stedet. Mc ligger i åkeren, fører, mann i 50-åra, får tilsyn av ambulanse. Ingen hindring for øvrig trafikk. Fører av mc kjørt til sykehus i ambulanse. Politiet oppretter sak på forholdet. Ikke mistanke om rus.",2023-09-10T13:58:26.6537965+00:00,1
1503,23w41c,Sør-Øst Politidistrikt,204,6,Drammen,23w41c-0,"13:20 Melding om håndgemeng mellom to drosjesjåfører. Politiet er på stedet og i kontakt med en av partene. Bakgrunnen skal være krangel om en kunde. Parten som politiet er i kontakt med blør litt i ansiktet, men skal ikke være alvorlig skadet. Patruljen har tatt mot forklaring fra begge parter. Noe sprikende forklaringer. Sak opprettes.",2023-08-11T12:05:10.3650601+00:00,5
