,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
2001,23klj8,Sør-Øst Politidistrikt,204,4,Drammen,23klj8-0,"Kl: 11:35 UP har hatt trafikkontroll på stedet. 
7 bilførere fikk forenklet forelegg for bruk av mobiltelefon. 1 fører ble anmeldt for å ha kjørt bil uten gyldig førerkort. 1 trafikant fik gebyr for ikke å ha brukt bilbelte.",2023-10-12 10:44:28.543122+00:00,
10395,23pk76,Sør-Øst Politidistrikt,204,4,Drammen,23pk76-0,UP har hatt kontroll ved Tangen skolen ifm. aksjon skolevei. Totalt 25 kontrollerte førere. 1 anmeldes for kjøring i ruspåvirket tilstand og 1 ble ilagt forenklet forelegg for hastighet etter å ha blitt målt til 74 km/t i 60 sonen.,2023-08-18 07:26:10.874694700+00:00,
12228,23qc4z,Møre og Romsdal Politidistrikt,208,2,Rauma,23qc4z-0,"Kl 2355: En person ble bortvist fra festivalområdet til Raumarock etter ordensforstyrrelse.
Kl 0115 ble en mann innbrakt til arrest i Ålesund fra samme sted. Han blir anmeldt for ordensforstyrrelse og vold.",2023-08-05 03:16:53.912047300+00:00,
12940,234rz2,Sør-Øst Politidistrikt,204,4,Sandefjord,234rz2-0,"Ambulanse og politi er på stedet, i forbindelse med at en syklist har ramlet av sykkelen og skadet seg. Den lokale damen i 60-årene blør fra pannen og husker lite av foranledningen. Patruljen undersøker omstendighetene og damen blir sett til av helse. ",2023-07-29 19:20:26.711590800+00:00,
9503,233vgg,Øst Politidistrikt,202,4,Ullensaker,233vgg-0,"Politiet på Gardermoen har gjennomført en trafikkontroll rundt terminalen i morgentimene i dag. Resultatet av denne kontrollen ble: 1 kjøring i påvirket tilstand, 2 stk kjøring uten gyldig førerkort og ett gebyr. Totalt 163 bilister kontrollert.",2023-08-24 08:48:24.505151700+00:00,
12551,23q2c7,Agder Politidistrikt,205,2,Arendal,23q2c7-0,Kl 1605. Politiet har løst opp et drikkelag utenfor kjøpesenter i sentrum. En person innbringes arrest og vil bli anmeldt for ordensforstyrrelse samt trusler mot en ansatt på kjøpesenteret. ,2023-08-02 14:26:34.233876+00:00,
1988,23fdf2,Nordland Politidistrikt,210,3,Vefsn,23fdf2-0,Nødetatene rykker ut til røykutvikling i bolighus. Oppdateres her.,2023-10-12 11:19:41.744388+00:00,
8562,23s1q1,Agder Politidistrikt,205,4,Kristiansand,23s1q1-0,"Melding om tilhenger som står/ligger i høyre felt, østgående, like ved Travparken. Den kommer brått på! Vi sender patrulje.",2023-08-30 12:07:11.290732200+00:00,
4245,23k3wr,Nordland Politidistrikt,210,4,Rana,23k3wr-0,"UP har gjennomført laserkontroll i 60 sone. 18 FF, samt 1 beslag av førerkort, 86 km/t. ",2023-09-27 11:01:48.011311200+00:00,
12912,23qhzs,Møre og Romsdal Politidistrikt,208,2,Kristiansund,23qhzs-0,Mann i 20 åra vil bli anmeldt for urinering opp mot veg i sentrum. ,2023-07-30 00:35:52.083004100+00:00,
6465,23bv22,Møre og Romsdal Politidistrikt,208,4,Molde,23bv22-0,"UP har gjennomført fartskontroll på Roaldset, Batnfjordsvegen E-39 i en 80 kmt sone. 7 forenklede forelegg. Høyeste hastighet 97 kmt.",2023-09-13 09:20:43.202919900+00:00,
16946,23d46z,Sør-Øst Politidistrikt,204,4,Larvik,23d46z-0,"07:09 Fikk vi melding om en uregistrert traktor som kjørte vinglete sørover på E18. Politiet fikk kontroll på traktor og fører. Fører, en mann i 50 årene, fremsto ruset. Traktoren hadde han stjålet i Larvik. Fører ble besluttet pågrepet. ",2023-06-11 05:48:30.003664600+00:00,
8248,23xcz0,Vest Politidistrikt,207,4,Øygarden,23xcz0-0,"Kl 1750: FV 561 Skjergardsvegen. Trafikkulykke, bil og MC. Nødetatene er på vei mot stedet. ",2023-09-01 15:54:13.533087800+00:00,
4247,23vx0p,Sør-Øst Politidistrikt,204,5,Ringerike,23vx0p-0,"12:44 Patrulje har kommet over en trafikkulykke. Påkjørsel bakfra. 3 personer involvert, alle oppegående, men mørbanket. Ambulanse rekvirert til stedet. ",2023-09-27 10:50:53.595946300+00:00,
1946,23j95x,Innlandet Politidistrikt,203,1,Elverum,23j95x-0,"Melding om observasjon av 1 mann som viftet med en pistol i sentrum. 
Politiet har tatt kontroll på 2 personer som er involvert. Det har ikke vært noen trusselsituasjon. De 2 kjenner hverandre, og våpenet har blitt vist frem av ukjent grunn. ",2023-10-12 15:14:42.091632100+00:00,
12894,23d7cz,Sør-Øst Politidistrikt,204,2,Kragerø,23d7cz-0,"02:50 Hadde det vært et slagsmål hvor flere var involvert. En mann ble kjørt legevakta for sjekk, hadde blitt slått i ansiktet. De involverte hadde forskjellige forklaringer. De mistenkte ble dimittert og tok taxi hjem. Politiet oppretter sak. ",2023-07-30 02:11:38.929432200+00:00,
4567,23zv5l,Øst Politidistrikt,202,4,Våler,23zv5l-0,"UP har gjennomført en trafikkontroll i 80-sonen. 17 forenklede forelegg ble skrevet ut, i tillegg blir en lokal mann i 30-årene anmeldt for å ha kjørt 136 km/t og førerkort beslaglagt.",2023-09-25 07:54:12.283178500+00:00,
2810,23d9wm,Agder Politidistrikt,205,2,Grimstad,23d9wm-0,"Kl. 0138, patrulje har kommet over en person som blør litt. Har vært involvert i en krangel men det er rolig på stedet nå.",2023-10-06 23:43:46.698873+00:00,
2152,23btd7,Agder Politidistrikt,205,4,Arendal,23btd7-0,"Kl 1240. UP har hatt kontroll i Frolandsveien v/Solberg. 3 bilførere fikk forenklede forelegg for mobilbruk, 2 fikk gebyr for manglende bruk av bilbelte. En bilfører blir anmeldt for ruskjøring og kjøring uten gyldig førerkort. ",2023-10-11 10:51:26.752274600+00:00,
652,23s3q7,Innlandet Politidistrikt,203,4,Gjøvik,23s3q7-0,"UP har gjennomført trafikkontroll sammen med Statensvegvesen. 367 er kontrollert for rus, 2 personer er tatt for ruskjøring og 1 person for kjøring uten gyldig førerkort. SVV har blant annet gitt 4 bruksforbud. ",2023-10-20 12:17:23.480851400+00:00,
9350,231vkq,Øst Politidistrikt,202,4,Nordre Follo,231vkq-0,"Melding til politiet om bil i grøfta i Gaupeveien. Patruljen har kontroll på fører, fremstår ruset. Ingen personskade, fører tas med til legevakten for blodprøve.",2023-08-25 06:21:54.569801800+00:00,
906,23622k,Sør-Øst Politidistrikt,204,4,Drammen,23622k-0,"Kl: 19:10
UP patrulje stanset bil og det var mistanke om at fører var påvirket av rusmidler. Det ble tatt prøver av mistenkte, mann i 40 årene. og førerkortet hans ble beslaglagt. Saken anmeldt.",2023-10-18 19:58:49.939131500+00:00,
12276,23z4j9,Agder Politidistrikt,205,2,Farsund,23z4j9-0,Kl 0100. Politiet rykket ut til torvet etter melding om slagsmål mellom flere personer. Rolig ved politiets ankomst. Ingen personskade. Uvisst om noen av partene kommer til å anmelde hverandre. ,2023-08-04 23:41:32.809234+00:00,
655,23qtrf,Trøndelag Politidistrikt,209,4,Levanger,23qtrf-0,"UP stanset kl. 1318 en mannlig fører i 50-årene i Levanger sentrum, som kjørte uten gyldig førerkort. Ikke mistanke om ruskjøring. Mannen anmeldes. ",2023-10-20 11:29:08.857135300+00:00,
7912,23p5nq,Øst Politidistrikt,202,3,Moss,23p5nq-0,Kl 01:30. Melding om brann i to parkerte biler på p-plass ved Kambo stasjon. En av bilene har tatt fyr og brannen spredd seg til bilen ved siden av. ,2023-09-04 00:10:24.901003600+00:00,
10806,23rktx,Agder Politidistrikt,205,4,Tvedestrand,23rktx-0,"UP har hatt laserkontroll på Holtsveien ved Holt skole. Utstedt 3 forenklede forelegg, høyeste hastighet 80 km/t i 70-sone.",2023-08-15 08:55:54.307507300+00:00,
9443,23qf4h,Agder Politidistrikt,205,4,Gjerstad,23qf4h-0,Det ligger en trebjelke i vegen i østgående retning - høyre kjørefelt. Vegtrafikksentralen varslet. Til obs.,2023-08-24 14:22:26.176142500+00:00,
12693,237h7d,Nordland Politidistrikt,210,4,Sortland,237h7d-0,"Politiet har hatt kontroll på stedet. Resultat: 7 forenklede forelegg, og et midl. førerkortbeslag, 102 km/t i 60-sonen. ",2023-08-01 10:11:40.353978100+00:00,
12029,23ff5f,Nordland Politidistrikt,210,4,Fauske,23ff5f-0,"Patruljen har gjennomført promillekontroll på E6 - Finneid. 27 kontrollerte førere, ingen reaksjoner fra politiet.",2023-08-06 09:02:51.097277100+00:00,
5156,23crq0,Sør-Øst Politidistrikt,204,2,Porsgrunn,23crq0-0,15:50 Melding om overstadig beruset mann på et serveringssted. Politiet har vært på stedet og tatt hånd om mannen. Kjøres legevakt for tilsyn og deretter til drukkenskapsarrest.,2023-09-21 15:14:35.746339100+00:00,
8230,236mt6,Trøndelag Politidistrikt,209,7,Tydal,236mt6-0,"Politiet har sammen med HRS iverksatt en leteaksjon for å finne en turgåer som har gått seg vill i området Nedalshytta. Det er flere ressurser på vei mot området, bla. redningshelikopter. ",2023-09-01 18:24:24.895985400+00:00,
3191,235rgs,Sør-Øst Politidistrikt,204,4,Siljan,235rgs-0,18:51 UP stoppet en i 60 årene fra Telemark. Han hadde ikke gyldig førerkort. Sak opprettet. ,2023-10-04 17:30:19.337347+00:00,
15958,23b4r5,Sør-Øst Politidistrikt,204,1,Gol,23b4r5-0,02:10 Melding omslagsmål i sentrum. Patruljen til stedet og har snakket med partene. En mann i 20 årene ble hentet av ambulansen. Fremstår ikke som alvorlig skadet. Selve hendelsesforløpet er ikke avklar. ,2023-07-02 03:55:51.621020400+00:00,
9230,23bbwk,Agder Politidistrikt,205,3,Kristiansand,23bbwk-0,"Brann i søppeldunk i Bjørnebakken, brannvesenet har vært på stedet og slukket. Politiet oppretter sak. ",2023-08-25 22:50:06.854668+00:00,
10462,2353nd,Sør-Øst Politidistrikt,204,4,Larvik,2353nd-0,UP stanset en mc fører etter å ha målt han til 91 km/t i 60-sonen. Gutten er lokal og i tenårene .Han kjørte lett mc. Foreldre varslet. Førerkortet beslaglagt og sak opprettet. ,2023-08-17 21:31:16.877978300+00:00,
6598,23xqvn,Sør-Øst Politidistrikt,204,4,Drammen,23xqvn-0,"Up har hatt laserkontroll. 
12 har fått forenkla forelegg -høyeste hastighet ble målt til 79 km/t i 60 sonen, 
samt at 2 fikk forenkla forelegg for mobilbruk under kjøring. ",2023-09-12 09:13:04.637473+00:00,
13551,237b8k,Vest Politidistrikt,207,4,Bergen,237b8k-0,Kl 0133 meldt om bil som står hensatt i Hunstadsvingen. Politiet rykket ut og kom i kontakt med fører som er mistenkte for ruskjøring. Hun ble tatt med til legevakten for å avlegge blodprøve. Sak opprettes. ,2023-07-25 01:13:22.417105900+00:00,
3845,23kklx,Trøndelag Politidistrikt,209,4,Orkland,23kklx-0,83 sjåfører kontrollert i promillekontroll langs E39 ved Beitøra. Ingen med promille.,2023-09-30 08:37:33.589833600+00:00,
11396,23n27b,Sør-Øst Politidistrikt,204,4,Porsgrunn,23n27b-0,11:05 Nødetatene er på stedet etter melding om sammenstøt mellom to biler. Trolig ingen personskade. Politiet undersøker hendelsesforløpet.,2023-08-11 09:15:02.764277300+00:00,
11500,23rpx3,Troms Politidistrikt,211,4,Senja,23rpx3-0,To menn i 20-årene anmeldes for bilkjøring i utmark. Sak opprettes.   ,2023-08-10 12:10:01.001249500+00:00,
345,238x3r,Nordland Politidistrikt,210,4,Vefsn,238x3r-0,Beruset mann i 40 årene er tatt med av politiet for bevissikring. Bilen han kjørte havnet i autovernet i en rundkjøring. Sak opprettet. Mannen ble ikke skadet og ingen andre var involvert.,2023-10-22 08:10:12.952553300+00:00,
12799,2386ts,Trøndelag Politidistrikt,209,3,Namsos,2386ts-0,Kl. 1105 - melding om røykutvikling fra et bolighus i Namdalseid - nødetatene på vei til stedet.,2023-07-31 09:12:27.397948100+00:00,
89,23t4dc,Sør-Øst Politidistrikt,204,5,Øvre Eiker,23t4dc-0,kl 13:13 - FV2758 - Nødetater er på vei til stedet etter melding om en ulykke med en veivals. Valsen skal være veltet og en person satt inni da den veltet. Ingen er fastklemt og involvert person er bevisst. Oppdateres når nødetater ankommer. ,2023-10-24 11:18:47.840351900+00:00,
8683,2381lx,Sør-Øst Politidistrikt,204,3,Ål,2381lx-0,kl 16:45 - Nødetater er på vei til stedet etter en avstandsmelding om røyk fra et bolighus. Det skal ha kommet hvit røyk oppunder et møne på en bolig i nærheten av kirken. Oppdateres når nødetater ankommer stedet. ,2023-08-29 14:51:10.819161400+00:00,
17009,238vmq,Sør-Øst Politidistrikt,204,2,Tønsberg,238vmq-0,01:02 Politiet bortviste en mann i slutten av tenårene fra sentrum etter at vedkommende var involvert klammeri med en ordensvakt ved et utested. ,2023-06-09 23:35:14.611697700+00:00,
1527,23b3k0,Agder Politidistrikt,205,2,Kristiansand,23b3k0-0,Kl. 0117. Melding om krangel på et utested i sentrum. Ender med at en mann blir bortvist for å ha forstyrret ro og orden. ,2023-10-14 23:42:00.941129+00:00,
12608,233gp6,Sør-Øst Politidistrikt,204,4,Tokke,233gp6-0,"Politi og ambulanse rykker ut til Høydalsmovegen, etter melding om et trafikkuhell mellom to personbiler. Oppdateres. ",2023-08-02 04:39:40.811332200+00:00,
2352,23q1ls,Sør-Øst Politidistrikt,204,2,Drammen,23q1ls-0,kl 19:03 - Politiet har rykket ut til stedet etter flere meldinger om slagsmål mellom flere personer. Politiet er i kontakt med noen av de involverte og undersøker nærmere. ,2023-10-09 17:19:04.024637800+00:00,
12347,23lx0p,Vest Politidistrikt,207,7,Bergen,23lx0p-0,"Kl.0930. Politiet har starta undersøking / redning i samband med at ein hund har bjeffa i terrenget ved Hauglandsvatnet på Kaland heile natta. Vi har per no, ikkje fått melding om at nokon er sakna i området. Vi startar med å lokalisere hunden. ",2023-08-04 08:32:13.507099400+00:00,
15368,237flx,Øst Politidistrikt,202,4,Rælingen,237flx-0,Vi får flere meldinger om et tre som har falt ut i ene veibanen på Fv.120/ Nedre Ræingvei. Dette er mellom Nordby skole og Åsvang samfunnshus. Vegtrafikksentralen er varslet og en entreprenør er på vei ut for å fjerne treet.,2023-07-10 14:04:01.926981900+00:00,
6873,236zct,Agder Politidistrikt,205,0,Vennesla,236zct-0,"Kl 1300. I løpet av natten er det stjålet en lett MC fra privat adresse på Lomtjønn. Det er en 2022 modell, Yamaha MTN-125A, sort av farge. Politiet er interessert i observasjoner av en slik MC.  ",2023-09-10 11:07:37.163983800+00:00,
828,234zns,Innlandet Politidistrikt,203,4,Stange,234zns-0,"Kl. 1434: Utrykningspolitiet har stanset en bil hvor sjåføren ikke har gyldig førerkort. Sjåføren en mann i 20 årene, anmeldes for kjøring uten gyldig førerkort. Sak opprettes. ",2023-10-19 12:52:39.414946100+00:00,
2497,2339kc,Nordland Politidistrikt,210,4,Bodø,2339kc-0,"Melding om en bil som har kjørt av veien. To personer i bilen. Nødetater er på tur. Dette på Fv.812, Kulturveien. Oppdateres. ",2023-10-08 15:11:32.848010700+00:00,
103,238fg5,Nordland Politidistrikt,210,4,Evenes,238fg5-0,"UP har målt bil til 89 km/t i 60 sonen. Fører, mann i 30 årene, fikk førerkortet beslaglagt. UP har opprettet sak.",2023-10-24 10:16:55.229010600+00:00,
10290,2394kn,Agder Politidistrikt,205,4,Kristiansand,2394kn-0,Kl 2320. UP stanset bil på E18 v/Bjørndalssletta. Mistanke ruskjøring. Blodprøve sikret. Vil også bli anmeldt for besittelse av flere ulovlige kniver. Sak opprettes. ,2023-08-18 23:25:15.887338700+00:00,
13022,23l03x,Troms Politidistrikt,211,4,Tromsø,23l03x-0,"Politiet har stoppet en bilfører i Kroken. Politiet mistenkte bilfører for promillekjøring, samt ruspåvirket kjøring. Blodprøve sikres. Sak opprettes. ",2023-07-29 07:16:55.030917+00:00,
15082,2362kg,Sør-Øst Politidistrikt,204,4,Tønsberg,2362kg-0,kl 09:50 - UP kontrollerte en personbil ført av en mann i 30 årene. Mannen hadde ikke gyldig førerkort. Han mistenkes for kjøring i ruspåvirket tilstand. Mannen ble fremstilt for prøvetaking og blir anmeldt for forholdene. ,2023-07-13 08:31:17.263445100+00:00,
5631,23lc69,Sør-Øst Politidistrikt,204,4,Porsgrunn,23lc69-0,"Nødetater er på vei til Langmyrvegen, Kjølnes, etter melding om en person som har veltet på moped. Det er meldt at mopedfører har vondt i hofte og bein, ukjent skadeomfang ellers. Oppdateres. ",2023-09-18 09:09:46.810631200+00:00,
10336,23qkxm,Sør-Øst Politidistrikt,204,0,Horten,23qkxm-0,Denne meldingen har blitt trukket.,2023-08-18 15:39:26.235040+00:00,
8323,23prbm,Agder Politidistrikt,205,1,Kristiansand,23prbm-0,Politiet og Brann har vært på Tangen for å undersøke melding om at en mann muligens kunne ha falt i sjøen. Vi har søkt området med patruljer og drone. Brann har hatt dykkere på stedet. Ingen funn. Nød etatene avslutter på stedet. ,2023-09-01 09:28:26.303587200+00:00,
14923,23ds5m,Sør-Øst Politidistrikt,204,4,Bamble,23ds5m-0,kl 11:45 - En politipatrulje har kommet over en kjøretøystans på E18 sørgående rett etter påkjøring fra Langerønningen. Kryss 53. Bilberger på vei til stedet. ,2023-07-14 09:50:24.087093600+00:00,
6278,230g0z,Øst Politidistrikt,202,4,Ullensaker,230g0z-0,"Kl 1030. UP avholdt adferdskontroll på E16, Gardermoen. 9 førere bøtelagt for mobilbruk, 1 fører anmeldt for ikke å vedta boten for mobilbruk, 1 fører anmeldt for kjøring uten gyldig førerkort.",2023-09-14 10:45:45.806274300+00:00,
12699,23458l,Agder Politidistrikt,205,4,Kristiansand,23458l-0,Kl 1150. Bil har fått stans i østgående løp på Varoddbroa. Bilberger vil bli bestilt. Så langt ikke meldt om trafikale problemer. ,2023-08-01 09:51:55.438610800+00:00,
547,23m61n,Nordland Politidistrikt,210,2,Bodø,23m61n-0,"Beruset og kranglete mann har opptrådt ufint ovenfor gjester og ansatte på serveringssted. Nektet også å oppgi personalia til politiet. 
Innbringes til arrest og anmeldes. 
",2023-10-21 01:20:41.908645500+00:00,
15177,234fp4,Sør-Øst Politidistrikt,204,4,Hole,234fp4-0,kl 09:42 - UP har i løpet av dagen avholdt trafikkontroll ved FV2850. Fartsgrense på sted for kontroll er 60 km/t. 3 fikk forenklet forelegg for å ha kjørt for fort. Høyeste hastighet 76 km/t. ,2023-07-12 10:27:31.083054800+00:00,
6549,23qtkp,Sør-Øst Politidistrikt,204,4,Nes,23qtkp-0,"Politiet rykker ut etter melding om trafikkulykke mellom personbil og bobil. Ukjent skadeomfang, oppdateres. Politiet har et stykke frem til stedet ",2023-09-12 13:56:46.085808200+00:00,
7901,23klj9,Trøndelag Politidistrikt,209,3,Verdal,23klj9-0,"Melding om brann i et fjøs i Dalan v/Lundselva. Det skal være ca 60 griser i fjøset. Ingen spredningsfare. Ingen mennesker i bygget. 
Nødetatene kjører utrykning til stedet.",2023-09-04 06:59:04.265753400+00:00,
887,23565c,Øst Politidistrikt,202,1,Indre Østfold,23565c-0,"Kl 0145; politiet stanser en bil for kontroll. Der viser det seg at det ligger et haglegevær på passasjersetet. Ammunisjon ligger ved siden av. Fører, mann i 20 årene, sier han har vært på jakt. ",2023-10-19 02:35:54.202070500+00:00,
1561,23ttvt,Agder Politidistrikt,205,12,Farsund,23ttvt-0,Kl. 2310. Melding om slagsmål mellom to personer. En mann er påført noen skader som følges opp på legevakt. Politiet har vært på stedet og undersøkt hva som har skjedd. Opprettes sak på forholdet. ,2023-10-14 22:22:14.062696+00:00,
4580,2333zd,Agder Politidistrikt,205,5,Kristiansand,2333zd-0,"Melding om det som fremstår som en annen hendelse, ikke langt unna det andre sammenstøtet. Syklist skal ha hatt et sammenstøt med en buss. Syklist skal være bevisst. Oppdateres. ",2023-09-25 05:40:54.054066600+00:00,
2096,23d27v,Vest Politidistrikt,207,4,Austrheim,23d27v-0,"Kl. 1651: Tre har falt over strømledning og vei på fv. 565 v/Kaland. Trafikken holdes igjen på stedet. Brann, politi og entreprenør på veg. P.t. omkjøring via Kaland skole. ",2023-10-11 15:06:49.964664500+00:00,
5061,233j2n,Øst Politidistrikt,202,4,Fredrikstad,233j2n-0,"UP stanset bil med fører som gir utslag på flere narkotiske stoffer. Mann 20 åren, fremstilles for bevissikring og anmeldes.  ",2023-09-22 12:30:32.066076600+00:00,
3225,238gnk,Sør-Øst Politidistrikt,204,4,Skien,238gnk-0,"13:53 UP stoppet en mann i 40 årene fra Telemark. Han hadde ikke førerkort, og mistenkes for å være ruset under kjøring. Prøver tatt og sak opprettet. ",2023-10-04 13:32:28.026690900+00:00,
12363,23jg48,Sør-Øst Politidistrikt,204,4,Drammen,23jg48-0,Kl. 03:30 Politiet stanset en mann i 40 årene i trafikkontroll som mistenkes for kjøring i ruspåvirket tilstand. Nødvendige prøver er sikret og politiet oppretter sak. Det ble også tatt beslag i mannens førerkort.,2023-08-04 03:49:48.286727+00:00,
12853,23dv32,Sør-Øst Politidistrikt,204,8,Tønsberg,23dv32-0,"Politiet leter etter en kvinne i 60 årene som er savnet fra et sykehjem i området. Hun er 160 cm høy, iført hvit jakke og går med to krykker. Ring politiet ved observasjon.",2023-07-30 12:13:10.934573+00:00,
17329,23bkgf,Sør-Øst Politidistrikt,204,4,Tønsberg,23bkgf-0,"Kl 0037: melding om bil som har kjørt i et tre i Farmannsveien. Politiet har snakket med fører av bilen som forklarte at han måtte svinge unna et dyr og traff et tre. Fører er uskadet, men bilen har fått en del skader. Sak opprettes for videre etterforskning.",2023-05-31 23:37:38.813018300+00:00,
13629,23dtp4,Sør-Øst Politidistrikt,204,0,Kongsberg,23dtp4-0,En lastebil som har stått parkert på Skrubbmoen har hatt et tyveri av deler i løpet av helga. Politiet har foretatt en åstedsundersøkelse og sikret spor. Sak opprettes. ,2023-07-24 09:09:24.672604700+00:00,
5543,239qqj,Innlandet Politidistrikt,203,3,Gjøvik,239qqj-0,kl. 0110: Melding om røykutvikling hos Kongsberg Automotive. Nødetane har vært på stedet. Brannvesenets røykdykkere lokalisert røyken til å komme fra en pumpe. De ansatte forlot bygningen. Ingen personskade. Politiet oppretter sak.,2023-09-19 01:14:41.630342800+00:00,
4958,237fgw,Agder Politidistrikt,205,2,Kristiansand,237fgw-0,"Politipatrulje innbringer en person, en mann i 30 årene, som utagerte mot vektere etter å ha blitt kastet ut fra et utested. Han innbringes til arrest og blir anmeldt for ordensforstyrrelse. ",2023-09-23 00:15:56.605232+00:00,
16346,23v401,Sør-Øst Politidistrikt,204,3,Sandefjord,23v401-0,KL. 1950 Nødetatene rykker ut til melding om røykutvikling fra bolig. Ukjente omstendigheter. Oppdateres.,2023-06-23 17:57:48.046943800+00:00,
11535,23g939,Vest Politidistrikt,207,3,Aurland,23g939-0,"Meldt om røyk fra campingvogn.
Truleg varmgang i bremser.
Tunellen stengd og naudetatane på veg.",2023-08-10 08:48:22.804709900+00:00,
8680,23n4lh,Øst Politidistrikt,202,3,Fredrikstad,23n4lh-0,Melding om at det brenner i en bolig i området Nøkleby. Nødetater er på vei til stedet.,2023-08-29 14:54:11.212706400+00:00,
13100,2314np,Sør-Øst Politidistrikt,204,2,Holmestrand,2314np-0,"Patruljen kjører en lokal kjenning i 30-årene til arresten, etter at han knuste ei rute på en privatadresse - uvisst av hvilken grunn han gjorde det. Han fremstår også svært beruset. ",2023-07-28 18:28:41.742203100+00:00,
16001,232p1k,Sør-Øst Politidistrikt,204,2,Sandefjord,232p1k-0,"23:01 melding om noen fulle menn som ikke kom med flyet. Politiet til stedet. En ble hentet av en kamerat, men nr 2 var ikke tilsnakkende. Han ble innbrakt til arresten. Det var en mann i 30 årene fra Litauen. Sak opprettet. ",2023-06-30 22:48:15.492960300+00:00,
5858,23d9pn,Agder Politidistrikt,205,2,Kvinesdal,23d9pn-0,To personer bortvist fra Liknes frem til 0800 etter ordensforstyrrelse. Involvert i knuffing med andre personer.,2023-09-16 21:52:06.854473100+00:00,
1206,2346m2,Sør-Øst Politidistrikt,204,4,Midt-Telemark,2346m2-0,"Politiet er på vei mot Sauherad etter melding om en bil som har kjørt i grøfta. Ukjent hvor dette har skjedd, men det skal være mellom Akkerhaugen og Sauherad. Pr nå ikke noe som tyder på personskader. oppdateres. ",2023-10-16 19:33:17.491508500+00:00,
6496,234s82,Vest Politidistrikt,207,1,Bergen,234s82-0,Meldt fra drosjesjåfør om to passasjerer som var truende og nektet å betale. Ingen fysisk skadet. Ut fra truslenes art er to menn (i 20 og 30-årene) pågrepet og innsatt i arrest. Sak opprettet.,2023-09-13 03:30:02.051849300+00:00,
11439,23wjbs,Troms Politidistrikt,211,4,Harstad,23wjbs-0,Politiet anmelder en mann for kjøring uten gyldig førerkort. Bilen ble stoppet på Stangnes. Sak opprettes. ,2023-08-10 20:17:06.093893100+00:00,
5766,23hbzh,Vest Politidistrikt,207,4,Bergen,23hbzh-0,0742: Nødetatene på vei til Fløyfjelltunnelen hvor en bil har kollidert i tunnelveggen. Fører selv ringt inn til politiet. Nordgående løp er stengt.,2023-09-17 05:49:38.529367700+00:00,
12024,237x52,Agder Politidistrikt,205,4,Arendal,237x52-0,"Bilfører kontrollert på parkeringsplass ved Statens Vegvesen, Stoa. Politiet observerte at vedkommende spant og skrenset bilen rundt på plassen. Politiet oppretter sak på forholdet.",2023-08-06 10:11:46.700431400+00:00,
3257,23fjv4,Trøndelag Politidistrikt,209,4,Trondheim,23fjv4-0,"Trafikkulykke mellom sparkesykkel og bil i Kong Øystein veg / Sigurd Jorsalfars veg. Nødetatene på vei til stedet. Sparkesyklist er skadd, men våken. Oppdatteres.",2023-10-04 10:12:14.347622300+00:00,
9266,23d22b,Agder Politidistrikt,205,4,Kristiansand,23d22b-0,"Melding om kjøretøystans i Oddernestunellen, retning Kristiansand. Står i høyre felt. Vi sender patrulje. VTS varslet.",2023-08-25 16:36:45.205064800+00:00,
4765,236f5j,Sør-Øst Politidistrikt,204,4,Sandefjord,236f5j-0,01:19 UP har tatt førerkortet fra en mann i 20 årene fra Geithus. Han ble målt til 183 km/t i 110 sona. Sak opprettet.,2023-09-23 23:46:57.429776200+00:00,
10977,23m2pn,Agder Politidistrikt,205,6,Kristiansand,23m2pn-0,Kl. 0728. Melding om innbrudd i kjøretøy i sentrum. Stjålet verktøy. Forholdet anmeldes. ,2023-08-14 05:34:42.905196200+00:00,
13680,239zbn,Vest Politidistrikt,207,3,Bergen,239zbn-0,"kl. 1920: Vi og brannvesen på stedet etter melding om brann på kjøkken på restaurant. Viset seg å kun være en alarm, ingen brann. Ansatte og gjester evakuert seg selv. Går nå inn i lokalet igjen. Brannvesenet vil tilbakestille alarmen. ",2023-07-23 17:47:43.106936+00:00,
7168,23fb94,Innlandet Politidistrikt,203,3,Nord-Aurdal,23fb94-0,"kl. 2057: Melding om brann i tørketrommel. Nødetatene har vært på stedet. Huseier fikk i seg noe røyk, sjekket av helsevesenet på stedet. Sak opprettes. ",2023-09-08 19:38:02.631309700+00:00,
10122,23f6gx,Møre og Romsdal Politidistrikt,208,12,Sunndal,23f6gx-0,En person blir anmeldt for å ha slått til en vekter med en gjenstand. Ikke alvorlig skadd. Politiet har kontroll på gjerningsperson.,2023-08-19 23:33:21.619067+00:00,
15822,2306xt,Vest Politidistrikt,207,4,Stryn,2306xt-0,kl 1849. Meldt om trafikkulykke. 2 bilar med totalt 3 personar involvert. Truleg ikkje personskade. Naudetatane er på staden.,2023-07-05 17:08:23.187291900+00:00,
1217,23cpp2,Øst Politidistrikt,202,4,Sarpsborg,23cpp2-0,"Kl 1837; politiet stanser en bil for kontroll. Fører, mann i 60 årene, mistenkes for å være beruset. Nødvendige prøver er tatt og forholdet er anmeldt. Førerretter midlertidig tatt i beslag.",2023-10-16 17:31:13.573247900+00:00,
