,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1033,23lqc0,Sør-Øst Politidistrikt,204,4,Ringerike,23lqc0-0,Nødetatene rykker ut etter melding om en trafikkulykke på stedet. En bil har kjørt av veien. Det skal ikke være personskader. ,2023-08-27T04:38:38.0586129+00:00,1
1034,23q104,Vest Politidistrikt,207,7,Askøy,23q104-0,"For andre gong på under eit døgn er me på Florvåg skule etter melding om skadeverk, mellom anna knuste ruter. Me har kontroll på nokre mindreårige gutar og vil snakka med føresette. Også varsla representant for skulen.",2023-07-30T16:26:38.0732025+00:00,5
1044,23kmg5,Møre og Romsdal Politidistrikt,208,6,Ålesund,23kmg5-0,"Aggressiv og beruset person kjøres til arresten, Ålesund. Vedkommende har slått til flere personer. Sak opprettes.",2023-08-12T00:49:02.1537713+00:00,5
1053,23vqcq,Øst Politidistrikt,202,7,Marker,23vqcq-0,"kl 2130; toll avdekker et magasin fylt med patroner i en bil på vei inn i landet. Fører av bilen, mann i 20 årene, er pågrepet og kjørt arrest. Han vil bli forsøkt avhørt mandag. Mannen er tidligere omhandlet om straffbare forhold.",2023-09-18T01:40:24.3959916+00:00,1
1067,23x3nv,Innlandet Politidistrikt,203,4,Stange,23x3nv-0,"Kl 1645, trafikkulykke, kollisjon mellom bil og MC, nødetater på veg, forts. Begge kjøretøy havnet i grøfta, MC fører oppsøker selv legevakt, ulykken fremstår ikke alvorlig, vi oppretter sak, noe materielle skader.",2023-09-07T14:54:44.4256051+00:00,1
1069,23b8rx,Nordland Politidistrikt,210,7,Rana,23b8rx-0,"Politiet har funnet en gul kajakk, med tilhørende redningsvest og spruttrekk i området Mjølaodden. Politiet kan kontaktes for tilbakelevering til rette eier. ",2023-09-17T11:25:39.052104+00:00,12
1075,23r8jr,Sør-Øst Politidistrikt,204,3,Drammen,23r8jr-0,18:37 - Mann i 20-årene innbrakt etter å ha knust en rute og tatt seg inn i et hus. Politiet etterforsker saken videre. ,2023-08-20T17:03:28.0076235+00:00,0
1077,235rwl,Trøndelag Politidistrikt,209,5,Trondheim,235rwl-0,"Vi har hatt en patrulje i Dronningens gate etter å ha fått melding om feststøy på en lekeplass. Festdeltakerne har forflyttet seg inn, og er formant til å holde støynivået nede.",2023-10-09T09:57:20.4661829+00:00,6
1081,23d2r5,Agder Politidistrikt,205,7,Kristiansand,23d2r5-0,Politipatrulje er på stedet sammen med ambulanse etter melding om slåsskamp på stedet. To personer har vært involvert. Vi har kontroll på disse. De involverte er oppegående.,2023-07-25T18:20:01.3956385+00:00,5
1087,2351fq,Sør-Øst Politidistrikt,204,7,Drammen,2351fq-0,"Politiet etterforsker et personran som skjedde ved 0100 tiden. Fornærmede hevder seg truet med kniv, og fraranet mobil, penger og klokker. Gjerningspersonene kom på sparkesykler og dro derifra på disse og bort til en bil. Vi ser etter bil med personene i.  Vi har pr nå ikke funnet gjerningspersonene. De var tre stykker pluss en sjåfør som ventet i ""fluktbilen"". Fornærmede forklarer at de presset kniv mot kroppen hans. Han kom ikke fysisk til skade. Vi etterforsker saken videre gjennom natten. Sak opprettet.",2023-08-04T23:56:49.1104136+00:00,6
1090,239mg1,Sør-Øst Politidistrikt,204,4,Sør-Øst politidistrikt,239mg1-0,Denne meldingen har blitt trukket.,2023-10-15T11:43:09.53691+00:00,1
1093,23fq66,Øst Politidistrikt,202,1,Halden,23fq66-0,"Alle nødetater i Rokkeveien nær kommunegrensa mot Sarpsborg i forbindelse med en singelulykke. En bilfører har kjørt ut av veien og truffet et tre. Fører fremstår oppegående, men sjekkes av ambulanse. Fører, mann i 30-årene fra Sarpsborg forklart at han svingte unna en gjenstand i vegbanen. Patruljen gjort sine undersøkelser og landet på at det ikke opprettes sak på forholdet. Bergningsbil rekvirert. Vi har avsluttet på stedet.",2023-08-07T22:24:55.2595131+00:00,4
1095,23b2zg,Trøndelag Politidistrikt,209,6,Trondheim,23b2zg-0,Drosjesjåfør gikk til angrep på trafikkvakt ved Festningen ifb. med festivalen. Fornærmede vil vurdere å anmelde saken i ettertid. ,2023-09-02T15:05:39.8022111+00:00,1
1113,23khz4,Agder Politidistrikt,205,10,Valle,23khz4-0,"Politiet har fått melding om at tyskere på tur nord for Løefjellsli har hørt dyrelyder og frykter at det kan være bjørn. Viltnemda er på vei til stedet for å undersøke om det er spor på stedet. Det er ikke gjort observasjon av bjørn. 
De er tilbake på hytta. Viltnemda har IKKE funnet noe indikasjon på at det har vært bjørn i området, det er funnet spor av hjortedyr som kan forklare lydene turgåerne har hørt.",2023-08-11T14:57:21.8654514+00:00,12
1118,239hqs,Vest Politidistrikt,207,11,Bergen,239hqs-0,"C Sundts gate kl 1517: politiet er på stedet etter melding om person i sjøen. Vedkommende holder seg fast i ett tau. Brannvesenet har akkurat ankommet stedet. Personen, en mann, er nå oppe av sjøen. Vedkommende blir tilsett av helsepersonell på stedet. Han er bevisst, ukjent skadeomfang utover det. Vi er ferdig på stedet. Vedkommende, mann i 40 årene, ble fraktet til sykehus. Han var bevisst og tilsnakkenes. Sannsynligvis falt i sjøen ved ett uhell.",2023-10-09T13:26:46.4251274+00:00,7
1120,23tmrl,Sør-Øst Politidistrikt,204,1,Tinn,23tmrl-0,"Nødetatene er på en ATV ulykke på toppen av Krossobanen. To personer fremstår skadet. Oppdateres.  De to på ATV fremstår lettere skadet - de er i 30-årene og hjemmehørende på Kongsberg. Patruljen undersøker nå omstendighetene rundt selve ulykken, undersøker ATV osv.",2023-07-13T14:55:42.0334374+00:00,4
1124,237qdx,Møre og Romsdal Politidistrikt,208,11,Ålesund,237qdx-0,En båt med tre personer gar kjørt på et skjær. Får bistand fra redningsskøyta DNV2. Ingen personskade og ikke mistanke om promille. ,2023-08-20T00:15:13.6941771+00:00,12
1127,23j0n7,Innlandet Politidistrikt,203,4,Gjøvik,23j0n7-0,"Kl 1637: Øverbygdsvegen ovenfor Biri Kirke, trafikkulykke, kollisjon mellom bil og MC, nødetater på veg, forts. Tung MC kjørte inn i personbil som kjørte ut i Øverbygdsvegen, skadd MC fører mann i 60 åra kjørt Gjøvik sykehus, ulykken fremstår alvorlig, forts. Fører av personbilen, en yngre mann, overholdt ikke vikeplikt, han samtykket i førerkortbeslag, vi oppretter sak.",2023-09-07T14:52:53.0168971+00:00,1
1129,23rm8m,Agder Politidistrikt,205,5,Kristiansand,23rm8m-0,Denne meldingen har blitt trukket.,2023-07-21T09:46:08.4707465+00:00,1
1130,23t8vc,Trøndelag Politidistrikt,209,4,Trondheim,23t8vc-0,Nødetatene rykker ut til trafikkulykke på Jakobsli. 2 biler har kollidert og 4 personer er involvert i ulykken.,2023-09-20T05:51:37.5656632+00:00,1
1133,239gzg,Agder Politidistrikt,205,3,Kristiansand,239gzg-0,"Vi undersøker et innbruddsåsted på Lund. Det har vært innbrudd i et lagerlokale, det er bl.a stjålet varmepumper og en tilhenger. Patruljen oppretter sak.",2023-07-15T18:44:45.5225944+00:00,0
1136,232sxq,Agder Politidistrikt,205,10,Tvedestrand,232sxq-0,"Kl 1405. 4 hester skal løpe i veibanen på RV421 ved Fianesvingen. Ukjent hvem som eier dem. Til obs for bilister i området.  Ingen flere klager på løpende hester, det antas at de nå er borte fra veien.",2023-08-10T12:11:32.5070228+00:00,1
1143,23ljlh,Øst Politidistrikt,202,1,Ullensaker,23ljlh-0,"Politiet på OSL Gardermoen har gjennomført flere promillekontroller opp mot flybesetning på inn og utland. Et crewmedlem har blåst over lovlig verdi, og er besluttet pågrepet. Sak er opprettet.",2023-07-10T14:09:39.0019911+00:00,5
1150,23vq5p,Vest Politidistrikt,207,1,Gloppen,23vq5p-0,"Trafikkulykke.

Mindreårig barn påkjørt av bil på parkeringsplass ved butikk . Barnet noe skadet og med smerter, men var oppegående. Fraktes til Sykehus. Foreldre og på stedet.",2023-08-11T10:49:05.0589061+00:00,4
1163,23drtm,Vest Politidistrikt,207,1,Bergen,23drtm-0,"#Bergen - i løpet av siste timen er det teke 3 ruskøyrarar på Askøy, Fana i og i Åsane. Ein av førarane hadde med eit barn på 10 månader i bilen.  Alle blir tekne med til legevakt for å sikra nødvendige prøver og det blir skrivne anmeldelser.",2023-08-12T21:24:38.0828174+00:00,8
1165,23xj8w,Møre og Romsdal Politidistrikt,208,7,Molde,23xj8w-0,"Båtpatrulje. Politiet har i natt i Moldefjorden sammen med Kystvakten gjennomført kontroll av førere av båter. Det ble kontrollert i alt 13 førere.  8 førere hadde lavpromille, to førere ble ilagt forenklet forelegg for høyfart i havneområdet.",2023-07-22T01:57:11.8012358+00:00,11
1169,23whhv,Sør-Øst Politidistrikt,204,0,Skien,23whhv-0,"Patruljen rykket ut til en privatadresse, etter at vitner meldte om at noen forsøkte å bryte seg inn i en leilighet. Ved vår ankomst viste det seg at det var vedkommende som bodde der som hadde glemt nøkkelen, og hadde prøvd å komme inn i ca to timer....",2023-10-01T01:14:23.3090241+00:00,5
1171,23s9fn,Møre og Romsdal Politidistrikt,208,6,Ålesund,23s9fn-0,"Kl 2340 - Ein vektar på ein utestad vert meld for kroppskrenking etter hardhendt behandling av ein gjest. Gjesten vart påført eit sår i hovudet.
Gjesten skal ha opptrådd vanskelig overfor vektarane på utestaden.",2023-10-01T02:50:11.8911353+00:00,5
1173,23ck42,Sør-Øst Politidistrikt,204,4,Larvik,23ck42-0,"Nødetatene rykker ut etter melding om kollisjon mellom lastebil og personbil.  Ulykken har skjedd på avkjøringsrampe nordgående og trafikken står stille på rampa. Nødetatene er på stedet. Bilberging er bestilt. En lastebil har kjørt på en personbil. 2 personer involvert. De fremstår ikke hardt skadet. Fører av personbil ble kjørt til sykehus for sjekk. Bilberger til stedet for å hente begge kjøretøyene. Nødetatene ferdig på stedet. Fører av personbilen(taxi), mann i 40 årene, har rygget på E18. Førerkortet hans ble beslaglagt og saken er anmeldt.",2023-10-16T05:27:19.1398358+00:00,1
1182,230tcd,Sør-Øst Politidistrikt,204,1,Kviteseid,230tcd-0,13:40 - Melding om utforkjøring på Kviteseidvegen. Nødetatene er på stedet. Det er en person involvert i hendelsen. Vedkommende blir tilsett av ambulansepersonell. Saken oppdateres.  Politiet er på stedet. Sjåføren er en mann i 60-åra. Har smerter i ryggen og blir kjørt til sykehus for videre oppfølging. Utforkjøringen har skjedd i en skarp sving. Sak opprettes.,2023-09-30T12:25:33.2620424+00:00,4
1183,23h6xk,Sør-Øst Politidistrikt,204,1,Ål,23h6xk-0,"12:30 Nødetatene på vei etter melding om ATV-ulykke. Dreier seg om utforkjøring, ingen andre kjøretøy involvert. Uavklart skadeomfang, men trolig personskade. Nødetatene er fremme på stedet. Utforkjøringen har skjedd i krysset ved Søre Volelivegen. Fører er en mann i 70-åra. Betegnes som alvorlig skadet og tas med i luftambulanse. Politiet undersøker omstendighetene og sak opprettes.",2023-07-01T10:40:28.7636278+00:00,4
1191,2367db,Sør-Øst Politidistrikt,204,7,Kongsberg,2367db-0,"Kl 2027 fikk politiet melding om at to personer hadde blitt fraranet flere gjenstander av flere personer. Personene hadde blitt truet med en spiss gjenstand. Flere politipatruljer ble sendt til stedet for å undersøke hendelsen. Oppdateres. Kl 2117 ble det meldt at det var kontroll på situasjonen. Gjenstander som ble frastjålet var bl.a en caps, et belte, et halskjede, en veske/bag og en klokke. Det er kontroll på 4 unge personer som mistenkes for hendelsen. Oppdateres. Alle gjenstander som ble frastjålet personene er funnet og
tilbakelevert rettmessig eier. Personene som mistenkes for hendelsen vil bli kjørt hjem av politiet, politiet skal snakke med foreldre/verger om hendelsen. Politiet er nå ferdig på stedet, det blir opprettet sak for videre etterforskning.",2023-09-20T19:23:34.3236164+00:00,3
1197,23m1t1,Agder Politidistrikt,205,3,Kristiansand,23m1t1-0,"Kl. 0620: Politiet har pågrepet en person, anmeldes for innbrudd i bil. Forholdet fant sted i Kjos Ringvei. ",2023-08-03T05:21:02.5355017+00:00,0
1198,23s033,Agder Politidistrikt,205,5,Lillesand,23s033-0,"Kl 2340. Politiet rykket ut til utested i Lillesand etter melding om at en vekter var utsatt for vold av gjest. Politiet har pågrepet en person som vil bli anmeldt for vold, trusler og rasistiske ytringer. Kjørt arrest og sak opprettes. ",2023-08-20T03:17:24.4853403+00:00,6
1200,23k5sd,Sør-Øst Politidistrikt,204,11,Sandefjord,23k5sd-0,"Nødetatene er på stedet etter melding om drukningsulykke. En person involvert og det jobbes med førstehjelp på stedet. Oppdateres.  Denne meldingen har blitt trukket. Personen er bevisst, fraktes videre i ambulanse til sykehus for behandling. Politiet gjør undersøkelser for å bringe klarhet i hendelsesforløpet.  Personen er en mann i 80-årene.",2023-08-06T13:54:53.9061665+00:00,4
1214,23b1jn,Vest Politidistrikt,207,1,Aurland,23b1jn-0,"Har vore oljelekkasje frå turbuss som laga røyk. Alle passasjerane er henta ut. Kolonnekøyring fram til bussen blir fjerna, tungberger er på veg.",2023-08-28T09:43:37.6840267+00:00,2
1221,23ggxc,Sør-Øst Politidistrikt,204,1,Sigdal,23ggxc-0,"06:05 Nødetater rykker ut til trafikkulykke. En varebil har kjørt av veien og ut i elva ved Sagmoen. En person involvert. Har kommet seg ut og på land. Virker ikke alvorlig skadet. Oppdateres. Fører, en mann i 20 årene, har blitt tatt med av ambulansen til Ringerike sykehus. Vi er ferdig med undersøkelser på stedet. Bilen blir berget senere.  Sak blir opprettet.",2023-06-16T04:14:22.0030877+00:00,4
1230,23kxrb,Møre og Romsdal Politidistrikt,208,1,Ålesund,23kxrb-0,Politiet mottok melding om en beruset bilfører. Vedkommende ble oppsøkt av politiet. Ved kontroll så hadde vedkommende over lovlig verdi og blir fremstilt for blodprøvetaking.,2023-08-05T17:39:06.7212373+00:00,5
1235,23f5p0,Agder Politidistrikt,205,7,Arendal,23f5p0-0,"Kvinne anmeldes for vold mot politi, skal ha slått mot patruljen. Ikke personskade. Anmeldes også for bæring av øks på offentlig sted. Besluttet pågrepet og innsatt i arrest.",2023-08-12T22:38:30.2315986+00:00,5
1237,232djb,Agder Politidistrikt,205,6,Kristiansand,232djb-0,En mindreårig ungdom er utsatt for trusler og tyveri av to andre ungdommer. Fornærmede er fratatt gjenstand. Fornærmede er ikke utsatt for vold. Politiet søkte etter aktuelle personer og fikk kontroll på begge i sentrum. De mistenkte er mindreårige.  De mistenkte overtas av barnevernet. Politiet oppretter sak.,2023-08-20T17:15:14.4528619+00:00,3
1246,23tnwk,Sør-Øst Politidistrikt,204,7,Tønsberg,23tnwk-0,"Kl: 02:24
Mann i 40 årene ble anmeldt for å ha kjørt passasjerer mot vederlag uten taxiløyve. Mannen vil få en reaksjon fra politiet senere.   ",2023-08-26T02:48:06.2079924+00:00,1
1257,23nxvq,Sør-Øst Politidistrikt,204,5,Midt-Telemark,23nxvq-0,"Patruljen har stanset en lokal bil med en lokal fører i 30-årene bak rattet. Fra bilen dundret det så høy musikk, at det nesten ikke er til å tro. Det har innkommet flere klager på denne. Vi beslagla et musikkanlegg på ca 100 kg i den - fører anmeldt !",2023-07-29T15:53:40.5967774+00:00,1
1259,23f30h,Øst Politidistrikt,202,4,Lillestrøm,23f30h-0,"E6 nordgående ved kryss 45 - avkjøring Skedsmokorset. Trafikkuhell med 3 biler - påkjørsel bak. Ikke meldt om personskade - alle førere tatt seg ut av bilene selv. Nødetatene på vei mot stedet. Trafikale utfordringer med kø på stedet. Nødetatene på stedet. En bil trenger berging. Trafikken passerer i sakte kø forbi ulykken. Bilene berget og veien åpnet for normal trafikk. Politiet oppretter sak, da en av førerne mistenkes for kjøring i beruset tilstand.",2023-10-09T07:00:21.4282702+00:00,1
1263,23g8gg,Troms Politidistrikt,211,10,Tromsø,23g8gg-0,"Politiet har tatt vare på en død katt. Funnet rett i nærheten av Coop Extra Storelva. Overleveres veterinær i morgen for å se om det er mulig og finne eier hvis ingen melder seg som eier før det. ""Tigermønstret"" pels. ",2023-09-07T18:19:37.2371317+00:00,7
1267,23rj9t,Troms Politidistrikt,211,7,Tromsø,23rj9t-0,"Politiet mottok melding fra 3 barn, henholdsvis 7, 8 og 8 år. De hadde vært på tur i marka, og klart å gå seg bort. Etter en kort stund fikk vi avklart eksakt posisjon og kunne ringe en av barnas mødre og beskrive hvor barna var.  Barna hentet av moren. ",2023-10-19T17:42:13.873079+00:00,5
1275,23tq2c,Agder Politidistrikt,205,1,Lyngdal,23tq2c-0,"Nødetatene er på E39 ved Lenesbakkene i Lyngdal ifbm melding om brann i kjøretøy. Veien er p.t. stengt mens nødetatene jobber på stedet. Det fremstår å ikke være personskade. E39 er steng i begge retninger, brannvesenet har startet slukking. Fører er ute av bilen, mulig han har pustet inn litt røyk, sjekkes av helsepersonell på stedet. Fører av bilen blir kjørt legevakta for behandling, han har pustet inn en del røyk. Trafikken dirigeres forbi stedet. Bilen er fjernet og trafikken går som normalt på stedet.",2023-09-19T17:56:20.3698623+00:00,2
1276,23hrzc,Nordland Politidistrikt,210,4,Hadsel,23hrzc-0,"Trafikkulykke på E10. Utforkjøring - 1 personbil med 4 personer. Bilen ligger på taket, men alle er ute av bilen. Fremstår ikke som alvorlig personskade. Nødetatene på tur til stedet.  Nødetatene fremme på stedet. Involverte personer tilsees av ambulanse. Trafikken dirigeres forbi.",2023-07-24T14:46:47.3245812+00:00,1
1282,23f5zh,Agder Politidistrikt,205,4,Evje og Hornnes,23f5zh-0,Kl. 1517. Melding om trafikkulykke på FV42 ved Lislevann. En bil skal ha kjørt ut. Alle som var i bilen er ute. Ukjent skadeomfang. Nød etater på vei. Oppdateres når vi er fremme og fått oversikt.  Meldt at det er 3 personer i bilen. Luftambulansen har landet på stedet. Redusert fremkommelighet på FV42 mens nød etatene jobber på stedet. To voksne og ett barn blir med luftambulansen til sykehus i Arendal. En voksen og barnet fremsto som uskadd. En voksen får videre oppfølging på sykehuset når de lander der. Ikke meldt om alvorlig personskade pr. nå. Bilen er berget. Vegen åpen igjen for fri ferdsel. Politiet oppretter sak.,2023-09-23T13:31:09.9363027+00:00,1
1290,23qtrx,Vest Politidistrikt,207,12,Ullensvang,23qtrx-0,"Denne meldingen har blitt trukket. Politiet og HRS iverksetter søk etter en savnet gutt på 7 år som er kommet bort fra familie på fjelltur. Frivillige og SAR Queen-helikopter deltar i søket. Beskrivelse: Rød caps , svart genser med hvite ermer, svart bukse. Tipstlf. 5555 6045. kl. 17.55: Den savnede gutten er funnet i god behold av søksmannskaper fra brannvesenet. Søket avsluttes. Politiet takker de frivillige mannskapene for hjelpen.",2023-08-06T15:33:41.0602234+00:00,8
1308,23wx07,Øst Politidistrikt,202,7,Indre Østfold,23wx07-0,Bil som har kjørt ut ved Sekkelsten krysset. Fra avkjøring E18. Bilen unnlot å stanse for kontroll like før og kjørte med vilje inn i en av våre biler. Vi har kontroll på 3 personer som fremstår alle som uskadde. Ingen forfølgelse da bilen kjørte ut. Ambulanse er fremme og tar en kontroll på de tre. Må påregnes trafikkdirigering i påvente av bergingsbil.,2023-07-07T17:33:53.1310973+00:00,1
1315,237vlv,Vest Politidistrikt,207,8,Kvinnherad,237vlv-0,"Leteaksjon. Nødetatene i området sammen med frivillige og leter etter en eldre mann som er savnet fra sitt hjem. Politiet kan kontaktes på telefon 02800 ved eventuelle observasjoner/opplysninger. Savnede funnet utendørs i nærheten av egen adresse. Hadde satt foten fast i terrenget. Fremstod uskadd, kjørt legevakt for sjekk. Lokalisert av redningshelikopter.",2023-08-18T23:15:48.5134476+00:00,12
1317,239m0c,Sør-Øst Politidistrikt,204,1,Sandefjord,239m0c-0,"10:50 Nødetatene på vei etter melding om sammenstøt mellom bil og syklist. Syklisten er våken og bevisst. Et kjørefelt er stengt inntil videre. Nødetatene på stedet. Skjedd i krysset ved Kvartsveien. Syklisten er en kvinne i 40-åra, hun har smerter og føler seg kvalm. Følges opp av helsevesenet. Politiet undersøker hendelsesforløpet og sak opprettes.",2023-08-02T08:54:55.9864952+00:00,4
1321,233vzn,Vest Politidistrikt,207,1,Aurland,233vzn-0,"#Stegastien utsiktspunkt. Politi og ambulanse er på veg til staden etter melding om ei trafikkulykke. Ein MC har kræsja med ein sau. Førar er oppegåande, trefte autovernet då han fall av MC'ein. Brannvesenet er framme på staden. Politiet er framme på staden. Ambulansen er framme på staden og ser til førar. Sauen er dessverre død. Førar av ambulanse blir køyrd av ambulanse  til sjukehus. Politiet er ferdig på staden. MC har vorte henta av bilberger. Me opprettar sak.",2023-07-07T21:45:05.3540238+00:00,4
1323,2311cd,Troms Politidistrikt,211,7,Harstad,2311cd-0,En mann i 30 årene anmeldes for å ha brutt kontakt- og besøksforbudet han er ilagt overfor en slektning. Mannen er bortvist fra stedet. Sak opprettes.,2023-10-09T06:59:28.786233+00:00,5
1327,23d6fl,Agder Politidistrikt,205,7,Lindesnes,23d6fl-0,Politiet har kontakt med båtfører i Mandalselva som er beruset. Til legevakt for blodprøve og det opprettes sak. ,2023-07-14T01:06:18.1800456+00:00,11
1330,232nts,Sør-Øst Politidistrikt,204,1,Drammen,232nts-0,kl 19:08 - Bjørnstjerne Bjørnsons gate rett før rundkjøring ved Bangeløkka. Politiet er på stedet etter melding om kjøretøystans. Noe trafikale utfordringer på stedet. Politiet bistår med dirigering  Bilberger er på stedet. Politiet avslutter.,2023-06-19T17:28:04.5921895+00:00,4
1336,23ltjl,Sør-Øst Politidistrikt,204,1,Tønsberg,23ltjl-0,"Politiet fikk flere meldinger om to haikere som stod ved E-18. Vi har nå kommet til stedet og fått to utenlandske statsborgere i sikkerhet i tjenestebilen. De blir kjørt til et trygt sted, og forklart litt om regelverket rundt dette med å haike på/ved E-18...",2023-06-17T14:57:08.180602+00:00,5
1338,23v3b6,Øst Politidistrikt,202,12,Ås,23v3b6-0,"Pendlerparkeringen ved Tusenfryd er delvis oversvømt. 6-7 biler står under vann. Politiet, kommunen og bilberger er på stedet for å begrense skade. Har du parkert på stedet, ber vi deg hente bilen. ",2023-08-07T11:58:15.4532201+00:00,1
1356,23g88q,Sør-Øst Politidistrikt,204,7,Færder,23g88q-0,"01:45 Taxisjåfør meldte at han hadde kjørt en kunde fra Oslo til Teie. Kunden var full og ville ikke si hvor han bodde og ville ikke betale. Politiet har bistått med å prøve å finne ut hvor kunden skulle. Viste seg at kunden ikke hadde noe sted å være her.  Kunden, en mann i 40 årene, betalte halve beløpet til taxisjåføren og ble deretter innbrakt til arresten.",2023-07-29T01:06:16.628098+00:00,4
1366,23q8xm,Trøndelag Politidistrikt,209,1,Stjørdal,23q8xm-0,Mann i 20-åra pågrepet etter å ha stjålet en traktor. Mannen mistenkes også for kjøring i ruspåvirket tilstand og kjøring uten gyldig førerkort. I tillegg anmeldes han for brudd på besøksforbud mot en person på den adressen han ble pågrepet. ,2023-06-26T19:41:23.2123358+00:00,3
1376,23gqhp,Vest Politidistrikt,207,7,Voss,23gqhp-0,"Kl. 23:10 - Melding om knivstukket person i Voss sentrum. Tilfeldig forbipasserande kom over ein mann med knivskade i magen. Politiet rykka ut med fleire patruljer og gjer no undersøkingar på staden. Ingen er pågrepen for ugjerninga.  Ingen gjerningsperson var på staden da den skadde ble påtruffet. Den skadde er i varetatt av helsepersonell, og køyrd til Voss Sjukehus. Kl. 01:52: Ein persom er arrestert, mistenkte for knivstikkinga på Voss. Gjerningspersonen blir køyrd til arresten ved Bergen sentrum politistasjon.",2023-07-28T22:03:45.2137795+00:00,5
1386,23mmhb,Sør-Øst Politidistrikt,204,6,Horten,23mmhb-0,23:50 Melding om en kvinne som ropte etter hjelp fra en leilighet. Politiet til stedet. Kvinnen hadde blitt utsatt for vold av en mann. Kvinnen ble tatt med til legevakta og en mann i 20 årene ble besluttet pågrepet og satt i arrest.  Politiet har gjort undersøkelser på stedet og oppretter sak. Kvinnen ble ikke alvorlig skadet.,2023-07-30T00:35:14.5997607+00:00,5
1392,2331x0,Møre og Romsdal Politidistrikt,208,0,Molde,2331x0-0,Kl 0400 - Ein mann i 50 åra og ein mann i 20 åra er begge satt i arrest etter at dei vart gripne på fersk gjerning under eit innbrot og tjuveri frå ei leilegheit i Molde. Det vert oppretta straffesak.,2023-08-08T03:08:21.7553307+00:00,3
1402,2304cb,Sør-Øst Politidistrikt,204,0,Tønsberg,2304cb-0,01:40 Melding om person som hadde tatt seg inn i en garasje og stjålet en mopedbil. Politiet har vært på stedet. Ikke funnet gjerningsmannen eller mopedbilen. Har snakket med fornærmede og oppretter sak. ,2023-07-30T02:00:27.6702861+00:00,3
1415,23w0gj,Sør-Øst Politidistrikt,204,1,Skien,23w0gj-0,"kl 00:37 - Politi og ambulanse er på stedet etter melding om trafikkulykke. En mann i 20 årene skal ha falt av en el-sykkel. Vedkommende undersøkes av ambulanse. Politiet undersøker hendelsesforløp.  Kjøretøyet er en elektrisk moped. Involverte er samme person som mistenkes for kjøring i alkoholpåvirket tilstand kl 23:12. Vedkommende mistenkes for på nytt ha kjørt   i alkoholpåvirket tilstand.  Han fremstilles for prøvetaking, moped beslaglagt og anmeldes for forholdene.",2023-06-28T22:50:00.2045144+00:00,4
1431,23b494,Sør-Øst Politidistrikt,204,7,Tønsberg,23b494-0,"Politiet søker etter en dame i 70 årene som er savnet fra Nes bo og behandlingssenter. Hun er dement og politiet ønsker tips om obseverasjoner. Beskrivelse: Hvit knebukse, blå og hvit blomstrete topp, sandaler, kort grått hår, normal kroppsbyggning, ca 170cm. Damen er funnet i god behold og kjørt tilbake på Nes.",2023-06-14T12:42:16.3262108+00:00,8
1432,23xs3n,Sør-Øst Politidistrikt,204,1,Larvik,23xs3n-0,"16:28 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra. Fremstår ikke alvorlig, men den ene bilen er ikke kjørbar. Bilene står ute av veibanen, men det er mye kø på stedet. Oppdateres. Brannvesenet er framme på stedet og meldte at alle involverte personer, 4 stk, er våkne og oppegående. Første bil sto stille fordi den skulle svinge av og inn Bakkaneveien, ble da truffet av bilen som kom bak. Det har vært 3 personer involvert (ikke 4). Ingen virker å være skadet. Alle tre involverte tas med til legevakt for sjekk. Fører av bakerste bil, mann i 40 årene,  har fått førerkortet beslaglagt. Sak opprettes.",2023-07-07T14:38:37.6078146+00:00,4
1435,231jb6,Vest Politidistrikt,207,11,Bergen,231jb6-0,Politiet fikk melding klokken 0737 om båt som gikk på land i lav hastighet utenfor Flesland. Ukjent antall personer ombord. Redningsskøyte sendt mot stedet. HRS koordinerer oppdraget. HRS melder at båten kjører til land for egen maskin til Hjellestad kai. Ikke meldt om skadde ombord.,2023-08-18T05:53:01.2558324+00:00,12
1437,23wqc5,Agder Politidistrikt,205,7,Agder politidistrikt,23wqc5-0,"Politiet får meldinger om at personer blir oppringt fra politiet og bedt om å oppgi personlig info og side deres ID er hacket av andre. Dette er forsøk på svindel. Også bedt om at man ringer tilbake på et dyrt betalingsnummer.  Politiet får fortsatt flere meldinger på dette. Enkelte har oppgitt kontaktinfo og er tappet for flere titalls tusen kroner fra konto. 
NB! ikke oppgi personnummer eller kontonummer til noen du ikke kjenner.",2023-10-19T16:26:50.3698095+00:00,5
1440,23k5q2,Møre og Romsdal Politidistrikt,208,1,Molde,23k5q2-0,Fannefjordtunnelen er open igjen etter å ha vore stengd i samband med bilberging.,2023-10-16T16:18:58.7784991+00:00,12
1444,23xz2x,Agder Politidistrikt,205,6,Kristiansand,23xz2x-0,"Politiet rykker ut til melding og verbal krangel mellom flere personer. Skal ha eskalert og vært en voldshendelse på stedet. Uavklart situasjon. Oppdateres. Politi og ambulanse på stedet. Fremstår som ran av person. Flere ungdom som skal ha utøvd vold mot en mann, og fravendt denne gjenstander. Politiet søker i området. Politiet har kommet i kontakt med 5 ungdom. Ut fra omstendigheter innbringes samtlige.",2023-10-02T18:46:06.2990861+00:00,5
